# Species	Genes	Alg.-Conn.	Hmel_prots_unique.fas	Dp_OGS2_prots.fas
2	2	1	HMEL011089	DPOGS208157
2	2	1	HMEL011090	DPOGS208158
2	2	1	HMEL011101	DPOGS208163
2	2	1	HMEL011104	DPOGS208164
2	2	1	HMEL011106	DPOGS208147
2	2	1	HMEL011109	DPOGS214921
2	2	1	HMEL011114	DPOGS214908
2	2	1	HMEL011115	DPOGS214919
2	2	1	HMEL011117	DPOGS214909
2	2	1	HMEL011118	DPOGS214918
2	2	1	HMEL011121	DPOGS214915
2	2	1	HMEL011122	DPOGS214916
2	2	1	HMEL011123	DPOGS202963
2	2	1	HMEL011126	DPOGS202942
2	2	1	HMEL011130	DPOGS206652
2	2	1	HMEL011131	DPOGS206649
2	2	1	HMEL011134	DPOGS206648
2	2	1	HMEL011135	DPOGS206662
2	2	1	HMEL011136	DPOGS206646
2	2	1	HMEL011138	DPOGS206645
2	2	1	HMEL011139	DPOGS206664
2	2	1	HMEL011140	DPOGS206665
2	2	1	HMEL011141	DPOGS206644
2	2	1	HMEL011142	DPOGS206643
2	2	1	HMEL011143	DPOGS206666
2	2	1	HMEL011144	DPOGS206642
2	2	1	HMEL011145	DPOGS206641
2	2	1	HMEL011146	DPOGS206639
2	2	1	HMEL011147	DPOGS206638
2	2	1	HMEL011150	DPOGS206668
2	2	1	HMEL011152	DPOGS206636
2	2	1	HMEL011153	DPOGS206635
2	2	1	HMEL011155	DPOGS206634
2	2	1	HMEL011156	DPOGS210204
2	2	1	HMEL011157	DPOGS210185
2	2	1	HMEL011158	DPOGS210205
2	2	1	HMEL011159	DPOGS210184
2	2	1	HMEL011161	DPOGS206764
2	2	1	HMEL011163	DPOGS206762
2	2	1	HMEL011164	DPOGS206733
2	2	1	HMEL011165	DPOGS206737
2	2	1	HMEL011168	DPOGS206760
2	3	0.333	HMEL011172	DPOGS206758,DPOGS206741
2	4	0.25	HMEL011169	DPOGS206759,DPOGS206751,DPOGS206744
2	2	1	HMEL011170	DPOGS201057
2	2	1	HMEL011175	DPOGS206757
2	2	1	HMEL011176	DPOGS206745
2	2	1	HMEL011178	DPOGS206746
2	2	1	HMEL011181	DPOGS206750
2	2	1	HMEL011182	DPOGS206749
2	2	1	HMEL011183	DPOGS206748
2	2	1	HMEL011184	DPOGS200008
2	2	1	HMEL011187	DPOGS200010
2	2	1	HMEL011192	DPOGS200006
2	2	1	HMEL011193	DPOGS200005
2	2	1	HMEL011195	DPOGS200011
2	2	1	HMEL011196	DPOGS200004
2	2	1	HMEL011200	DPOGS212793
2	2	1	HMEL011203	DPOGS212791
2	2	1	HMEL011210	DPOGS209098
2	2	1	HMEL011211	DPOGS209089
2	2	1	HMEL011212	DPOGS209091
2	2	1	HMEL011213	DPOGS209097
2	2	1	HMEL011214	DPOGS209096
2	2	1	HMEL011215	DPOGS209092
2	2	1	HMEL011216	DPOGS209094
2	2	1	HMEL011217	DPOGS209095
2	2	1	HMEL011221	DPOGS206216
2	2	1	HMEL011222	DPOGS206238
2	2	1	HMEL011223	DPOGS206217
2	2	1	HMEL011224	DPOGS206237
2	2	1	HMEL011227	DPOGS206236
2	2	1	HMEL011228	DPOGS206220
2	2	1	HMEL011231	DPOGS206224
2	2	1	HMEL011234	DPOGS206234
2	2	1	HMEL011235	DPOGS206232
2	2	1	HMEL011236	DPOGS205583
2	2	1	HMEL011239	DPOGS205589
2	2	1	HMEL011241	DPOGS205588
2	2	1	HMEL011243	DPOGS205587
2	2	1	HMEL011245	DPOGS209852
2	2	1	HMEL011246	DPOGS204004
2	2	1	HMEL011247	DPOGS204008
2	2	1	HMEL011251	DPOGS210573
2	2	1	HMEL011254	DPOGS206819
2	2	1	HMEL011255	DPOGS207134
2	2	1	HMEL011256	DPOGS206818
2	2	1	HMEL011257	DPOGS207135
2	3	0.333	HMEL011268	DPOGS209690,DPOGS205999
2	2	1	HMEL011270	DPOGS212986
2	2	1	HMEL011273	DPOGS205543
2	2	1	HMEL011275	DPOGS205541
2	2	1	HMEL011276	DPOGS205497
2	2	1	HMEL011277	DPOGS205498
2	2	1	HMEL011278	DPOGS205539
2	2	1	HMEL011279	DPOGS205499
2	2	1	HMEL011280	DPOGS205538
2	2	1	HMEL011281	DPOGS205500
2	2	1	HMEL011282	DPOGS205537
2	2	1	HMEL011283	DPOGS205536
2	2	1	HMEL011284	DPOGS205501
2	2	1	HMEL011285	DPOGS205535
2	2	1	HMEL011286	DPOGS205502
2	2	1	HMEL011287	DPOGS205534
2	2	1	HMEL011288	DPOGS205503
2	2	1	HMEL011289	DPOGS205505
2	2	1	HMEL011291	DPOGS205532
2	2	1	HMEL011292	DPOGS205506
2	2	1	HMEL011294	DPOGS205530
2	2	1	HMEL011295	DPOGS205508
2	2	1	HMEL011296	DPOGS205511
2	2	1	HMEL011297	DPOGS205514
2	2	1	HMEL011298	DPOGS205529
2	2	1	HMEL011306	DPOGS212967
2	2	1	HMEL011307	DPOGS212937
2	2	1	HMEL011308	DPOGS212968
2	2	1	HMEL011311	DPOGS212929
2	2	1	HMEL011312	DPOGS212973
2	2	1	HMEL011314	DPOGS212927
2	3	0.333	HMEL011316,HMEL011792	DPOGS212977
2	2	1	HMEL011317	DPOGS212926
2	2	1	HMEL011318	DPOGS212978
2	2	1	HMEL011319	DPOGS212925
2	2	1	HMEL011321	DPOGS212980
2	2	1	HMEL011322	DPOGS200928
2	2	1	HMEL011325	DPOGS200925
2	2	1	HMEL011326	DPOGS211543
2	2	1	HMEL011330	DPOGS211550
2	2	1	HMEL011333	DPOGS213329
2	2	1	HMEL011334	DPOGS202550
2	2	1	HMEL011339	DPOGS209710
2	2	1	HMEL011341	DPOGS209711
2	2	1	HMEL011342	DPOGS209741
2	2	1	HMEL011346	DPOGS209713
2	2	1	HMEL011347	DPOGS209714
2	2	1	HMEL011348	DPOGS209738
2	2	1	HMEL011349	DPOGS209715
2	2	1	HMEL011350	DPOGS209737
2	2	1	HMEL011351	DPOGS209736
2	2	1	HMEL011352	DPOGS209716
2	2	1	HMEL011353	DPOGS209735
2	2	1	HMEL011354	DPOGS209717
2	2	1	HMEL011355	DPOGS209734
2	2	1	HMEL011356	DPOGS209733
2	2	1	HMEL011359	DPOGS209719
2	2	1	HMEL011360	DPOGS209731
2	3	0.333	HMEL011361	DPOGS209730,DPOGS209729
2	2	1	HMEL011362	DPOGS209720
2	2	1	HMEL011363	DPOGS209728
2	2	1	HMEL011365	DPOGS214132
2	2	1	HMEL011366	DPOGS214131
2	2	1	HMEL011367	DPOGS214130
2	2	1	HMEL011368	DPOGS214253
2	2	1	HMEL011369	DPOGS214129
2	2	1	HMEL011371	DPOGS214255
2	2	1	HMEL011372	DPOGS214256
2	2	1	HMEL011373	DPOGS214128
2	2	1	HMEL011374	DPOGS214127
2	2	1	HMEL011375	DPOGS214257
2	2	1	HMEL011376	DPOGS214258
2	2	1	HMEL011377	DPOGS214126
2	2	1	HMEL011380	DPOGS214260
2	2	1	HMEL011381	DPOGS214125
2	2	1	HMEL011382	DPOGS214262
2	2	1	HMEL011383	DPOGS214124
2	2	1	HMEL011384	DPOGS214263
2	2	1	HMEL011385	DPOGS214123
2	2	1	HMEL011386	DPOGS214122
2	2	1	HMEL011387	DPOGS214120
2	2	1	HMEL011389	DPOGS214119
2	2	1	HMEL011390	DPOGS214118
2	2	1	HMEL011393	DPOGS214117
2	2	1	HMEL011395	DPOGS214116
2	2	1	HMEL011396	DPOGS214269
2	2	1	HMEL011399	DPOGS214114
2	2	1	HMEL011400	DPOGS214113
2	2	1	HMEL011401	DPOGS214271
2	2	1	HMEL011404	DPOGS214112
2	2	1	HMEL011405	DPOGS214279
2	2	1	HMEL011406	DPOGS214111
2	2	1	HMEL011408	DPOGS214109
2	2	1	HMEL011410	DPOGS214108
2	2	1	HMEL011412	DPOGS214284
2	2	1	HMEL011413	DPOGS214107
2	2	1	HMEL011414	DPOGS214285
2	2	1	HMEL011417	DPOGS214105
2	2	1	HMEL011418	DPOGS214286
2	2	1	HMEL011419	DPOGS214287
2	2	1	HMEL011420	DPOGS214099
2	2	1	HMEL011423	DPOGS214288
2	2	1	HMEL011425	DPOGS214094
2	2	1	HMEL011426	DPOGS214093
2	2	1	HMEL011427	DPOGS214289
2	2	1	HMEL011428	DPOGS214092
2	2	1	HMEL011430	DPOGS214290
2	2	1	HMEL011431	DPOGS214091
2	2	1	HMEL011432	DPOGS214291
2	2	1	HMEL011434	DPOGS214089
2	2	1	HMEL011436	DPOGS214293
2	2	1	HMEL011439	DPOGS214088
2	2	1	HMEL011441	DPOGS214086
2	2	1	HMEL011442	DPOGS213770
2	2	1	HMEL011443	DPOGS213764
2	2	1	HMEL011445	DPOGS213771
2	2	1	HMEL011448	DPOGS215318
2	2	1	HMEL011457	DPOGS202965
2	2	1	HMEL011462	DPOGS212326
2	2	1	HMEL011463	DPOGS212390
2	2	1	HMEL011467	DPOGS200830
2	2	1	HMEL011468	DPOGS200869
2	2	1	HMEL011472	DPOGS205220
2	2	1	HMEL011473	DPOGS200825
2	2	1	HMEL011474	DPOGS200823
2	2	1	HMEL011475	DPOGS200871
2	2	1	HMEL011476	DPOGS200872
2	2	1	HMEL011477	DPOGS200821
2	2	1	HMEL011478	DPOGS200873
2	2	1	HMEL011480	DPOGS200876
2	2	1	HMEL011481	DPOGS204126
2	2	1	HMEL011483	DPOGS204121
2	2	1	HMEL011484	DPOGS204125
2	2	1	HMEL011487	DPOGS208516
2	2	1	HMEL011488	DPOGS208524
2	2	1	HMEL011490	DPOGS208513
2	2	1	HMEL011491	DPOGS208511
2	2	1	HMEL011492	DPOGS208509
2	2	1	HMEL011493	DPOGS208508
2	2	1	HMEL011499	DPOGS208319
2	2	1	HMEL011501	DPOGS208312
2	2	1	HMEL011502	DPOGS208318
2	2	1	HMEL011506	DPOGS215148
2	2	1	HMEL011508	DPOGS215146
2	2	1	HMEL011513	DPOGS215130
2	2	1	HMEL011518	DPOGS215139
2	2	1	HMEL011523	DPOGS202747
2	2	1	HMEL011525	DPOGS202744
2	2	1	HMEL011531	DPOGS209864
2	2	1	HMEL011533	DPOGS205427
2	2	1	HMEL011549	DPOGS206012
2	2	1	HMEL011550	DPOGS208949
2	2	1	HMEL011551	DPOGS208918
2	2	1	HMEL011552	DPOGS208950
2	2	1	HMEL011553	DPOGS208917
2	2	1	HMEL011555	DPOGS208951
2	2	1	HMEL011556	DPOGS208916
2	2	1	HMEL011557	DPOGS208952
2	2	1	HMEL011558	DPOGS208915
2	2	1	HMEL011559	DPOGS207165
2	2	1	HMEL011560	DPOGS207168
2	2	1	HMEL011561	DPOGS206796
2	2	1	HMEL011564	DPOGS200324
2	2	1	HMEL011567	DPOGS201004
2	2	1	HMEL011570	DPOGS203435
2	2	1	HMEL011573	DPOGS205815
2	2	1	HMEL011576	DPOGS205812
2	2	1	HMEL011578	DPOGS205779
2	2	1	HMEL011579	DPOGS205809
2	2	1	HMEL011580	DPOGS205780
2	2	1	HMEL011581	DPOGS205808
2	2	1	HMEL011584	DPOGS204735
2	2	1	HMEL011586	DPOGS201939
2	2	1	HMEL011587	DPOGS214757
2	2	1	HMEL011588	DPOGS208849
2	2	1	HMEL011590	DPOGS207671
2	2	1	HMEL011591	DPOGS207672
2	2	1	HMEL011594	DPOGS200407
2	2	1	HMEL011595	DPOGS200409
2	2	1	HMEL011598	DPOGS200410
2	2	1	HMEL011599	DPOGS200442
2	2	1	HMEL011600	DPOGS200411
2	2	1	HMEL011601	DPOGS200412
2	2	1	HMEL011602	DPOGS200440
2	2	1	HMEL011603	DPOGS200414
2	2	1	HMEL011604	DPOGS210144
2	2	1	HMEL011605	DPOGS210133
2	2	1	HMEL011606	DPOGS210142
2	2	1	HMEL011607	DPOGS210135
2	2	1	HMEL011609	DPOGS210139
2	2	1	HMEL011610	DPOGS210137
2	2	1	HMEL011613	DPOGS205942
2	2	1	HMEL011614	DPOGS204049
2	2	1	HMEL011616	DPOGS215538
2	2	1	HMEL011617	DPOGS215551
2	2	1	HMEL011618	DPOGS215550
2	2	1	HMEL011622	DPOGS215540
2	2	1	HMEL011623	DPOGS215541
2	2	1	HMEL011624	DPOGS215548
2	2	1	HMEL011625	DPOGS215543
2	2	1	HMEL011629	DPOGS215547
2	2	1	HMEL011633	DPOGS206544
2	2	1	HMEL011634	DPOGS206539
2	2	1	HMEL011635	DPOGS206543
2	2	1	HMEL011638	DPOGS215828
2	2	1	HMEL011639	DPOGS215829
2	2	1	HMEL011641	DPOGS215820
2	2	1	HMEL011642	DPOGS215818
2	2	1	HMEL011643	DPOGS215831
2	2	1	HMEL011644	DPOGS215834
2	2	1	HMEL011645	DPOGS215817
2	2	1	HMEL011646	DPOGS215835
2	2	1	HMEL011647	DPOGS215836
2	2	1	HMEL011648	DPOGS215816
2	2	1	HMEL011649	DPOGS215837
2	2	1	HMEL011650	DPOGS215815
2	2	1	HMEL011651	DPOGS215814
2	2	1	HMEL011652	DPOGS215813
2	2	1	HMEL011653	DPOGS215839
2	2	1	HMEL011654	DPOGS215812
2	2	1	HMEL011655	DPOGS215840
2	2	1	HMEL011656	DPOGS215811
2	2	1	HMEL011657	DPOGS215841
2	2	1	HMEL011658	DPOGS215842
2	2	1	HMEL011661	DPOGS215843
2	2	1	HMEL011662	DPOGS215844
2	3	0.333	HMEL011664	DPOGS210981,DPOGS206562
2	2	1	HMEL011666	DPOGS211359
2	2	1	HMEL011673	DPOGS211492
2	2	1	HMEL011674	DPOGS202347
2	3	0.333	HMEL011676,HMEL011677	DPOGS206820
2	2	1	HMEL011679	DPOGS206821
2	2	1	HMEL011680	DPOGS207133
2	2	1	HMEL011683	DPOGS206823
2	2	1	HMEL011684	DPOGS207131
2	2	1	HMEL011685	DPOGS206825
2	2	1	HMEL011686	DPOGS207130
2	3	0.333	HMEL011687,HMEL017849	DPOGS211582
2	2	1	HMEL011690	DPOGS213334
2	2	1	HMEL011695	DPOGS213986
2	2	1	HMEL011696	DPOGS213980
2	2	1	HMEL011697	DPOGS213985
2	2	1	HMEL011698	DPOGS213984
2	2	1	HMEL011699	DPOGS214512
2	2	1	HMEL011702	DPOGS204734
2	2	1	HMEL011704	DPOGS204727
2	2	1	HMEL011705	DPOGS204726
2	2	1	HMEL011706	DPOGS204725
2	2	1	HMEL011707	DPOGS204724
2	2	1	HMEL011710	DPOGS204712
2	2	1	HMEL011711	DPOGS204723
2	2	1	HMEL011712	DPOGS204722
2	2	1	HMEL011713	DPOGS204720
2	2	1	HMEL011718	DPOGS204718
2	2	1	HMEL011720	DPOGS202042
2	2	1	HMEL011721	DPOGS214443
2	2	1	HMEL011723	DPOGS205174
2	2	1	HMEL011730	DPOGS203077
2	2	1	HMEL011731	DPOGS208634
2	2	1	HMEL011734	DPOGS208665
2	2	1	HMEL011737	DPOGS208663
2	2	1	HMEL011738	DPOGS208637
2	2	1	HMEL011739	DPOGS208638
2	2	1	HMEL011742	DPOGS208662
2	2	1	HMEL011743	DPOGS208639
2	2	1	HMEL011744	DPOGS208661
2	2	1	HMEL011745	DPOGS208640
2	2	1	HMEL011746	DPOGS208641
2	2	1	HMEL011747	DPOGS208660
2	2	1	HMEL011748	DPOGS208659
2	2	1	HMEL011750	DPOGS208658
2	2	1	HMEL011751	DPOGS208642
2	3	0.333	HMEL011752,HMEL011753	DPOGS208657
2	2	1	HMEL011754	DPOGS208644
2	2	1	HMEL011755	DPOGS208656
2	2	1	HMEL011757	DPOGS208645
2	2	1	HMEL011761	DPOGS208655
2	2	1	HMEL011763	DPOGS213246
2	2	1	HMEL011764	DPOGS210699
2	3	0.333	HMEL011766	DPOGS210702,DPOGS210700
2	2	1	HMEL011768	DPOGS210704
2	2	1	HMEL011773	DPOGS214699
2	2	1	HMEL011774	DPOGS202912
2	2	1	HMEL011775	DPOGS202911
2	2	1	HMEL011776	DPOGS202886
2	2	1	HMEL011779	DPOGS202892
2	2	1	HMEL011789	DPOGS210087
2	2	1	HMEL011793	DPOGS206795
2	2	1	HMEL011794	DPOGS207169
2	2	1	HMEL011795	DPOGS207150
2	2	1	HMEL011796	DPOGS207149
2	2	1	HMEL011797	DPOGS205452
2	2	1	HMEL011799	DPOGS205453
2	2	1	HMEL011800	DPOGS205491
2	2	1	HMEL011801	DPOGS205454
2	2	1	HMEL011802	DPOGS205455
2	2	1	HMEL011804	DPOGS205490
2	2	1	HMEL011805	DPOGS205489
2	2	1	HMEL011810	DPOGS215854
2	2	1	HMEL011811	DPOGS215853
2	2	1	HMEL011812	DPOGS215927
2	2	1	HMEL011816	DPOGS205924
2	2	1	HMEL011817	DPOGS205959
2	2	1	HMEL011818	DPOGS204354
2	2	1	HMEL011819	DPOGS204355
2	2	1	HMEL011820	DPOGS204371
2	2	1	HMEL011823	DPOGS206164
2	2	1	HMEL011826	DPOGS201026
2	2	1	HMEL011828	DPOGS201025
2	2	1	HMEL011829	DPOGS206695
2	2	1	HMEL011830	DPOGS204150
2	2	1	HMEL011834	DPOGS208825
2	2	1	HMEL011836	DPOGS208789
2	2	1	HMEL011837	DPOGS206564
2	2	1	HMEL011840	DPOGS206582
2	2	1	HMEL011841	DPOGS206565
2	2	1	HMEL011844	DPOGS209888
2	2	1	HMEL011845	DPOGS209904
2	2	1	HMEL011847	DPOGS209889
2	2	1	HMEL011848	DPOGS209903
2	2	1	HMEL011849	DPOGS209890
2	2	1	HMEL011859	DPOGS215299
2	2	1	HMEL011860	DPOGS215339
2	2	1	HMEL011861	DPOGS215300
2	2	1	HMEL011862	DPOGS215338
2	2	1	HMEL011863	DPOGS204395
2	2	1	HMEL011864	DPOGS204491
2	2	1	HMEL011865	DPOGS211600
2	2	1	HMEL011868	DPOGS209816
2	2	1	HMEL011869	DPOGS209805
2	2	1	HMEL011870	DPOGS209804
2	2	1	HMEL011872	DPOGS209819
2	2	1	HMEL011873	DPOGS211291
2	2	1	HMEL011881	DPOGS213304
2	2	1	HMEL011882	DPOGS213303
2	2	1	HMEL011883	DPOGS214778
2	2	1	HMEL011884	DPOGS214689
2	2	1	HMEL011885	DPOGS214777
2	2	1	HMEL011886	DPOGS214690
2	2	1	HMEL011887	DPOGS214775
2	2	1	HMEL011894	DPOGS200705
2	2	1	HMEL011895	DPOGS200703
2	2	1	HMEL011896	DPOGS200700
2	2	1	HMEL011903	DPOGS209760
2	2	1	HMEL011904	DPOGS209759
2	2	1	HMEL011905	DPOGS209761
2	2	1	HMEL011906	DPOGS209758
2	2	1	HMEL011907	DPOGS209762
2	2	1	HMEL011908	DPOGS209757
2	2	1	HMEL011909	DPOGS209756
2	2	1	HMEL011910	DPOGS209755
2	2	1	HMEL011911	DPOGS209764
2	2	1	HMEL011912	DPOGS209754
2	2	1	HMEL011913	DPOGS209765
2	2	1	HMEL011914	DPOGS209766
2	2	1	HMEL011915	DPOGS209752
2	2	1	HMEL011916	DPOGS209767
2	2	1	HMEL011918	DPOGS209768
2	2	1	HMEL011919	DPOGS200811
2	2	1	HMEL011921	DPOGS200809
2	2	1	HMEL011922	DPOGS200812
2	3	0.333	HMEL011923	DPOGS201683,DPOGS200520
2	2	1	HMEL011925	DPOGS201659
2	2	1	HMEL011926	DPOGS201681
2	2	1	HMEL011927	DPOGS201660
2	2	1	HMEL011929	DPOGS201661
2	2	1	HMEL011930	DPOGS201678
2	2	1	HMEL011931	DPOGS201662
2	2	1	HMEL011933	DPOGS201663
2	2	1	HMEL011935	DPOGS206470
2	2	1	HMEL011936	DPOGS206471
2	2	1	HMEL011937	DPOGS206472
2	2	1	HMEL011939	DPOGS206473
2	2	1	HMEL011940	DPOGS206449
2	2	1	HMEL011941	DPOGS206448
2	2	1	HMEL011943	DPOGS206474
2	2	1	HMEL011945	DPOGS210475
2	2	1	HMEL011946	DPOGS210424
2	2	1	HMEL011949	DPOGS207805
2	2	1	HMEL011950	DPOGS207761
2	2	1	HMEL011951	DPOGS207760
2	2	1	HMEL011952	DPOGS207759
2	2	1	HMEL011953	DPOGS207758
2	2	1	HMEL011954	DPOGS207808
2	2	1	HMEL011955	DPOGS207757
2	2	1	HMEL011964	DPOGS207810
2	2	1	HMEL011965	DPOGS207811
2	2	1	HMEL011966	DPOGS207753
2	2	1	HMEL011968	DPOGS207752
2	2	1	HMEL011969	DPOGS207813
2	2	1	HMEL011970	DPOGS207814
2	2	1	HMEL011971	DPOGS207750
2	2	1	HMEL011972	DPOGS207815
2	2	1	HMEL011973	DPOGS207749
2	2	1	HMEL011974	DPOGS207817
2	2	1	HMEL011976	DPOGS207819
2	2	1	HMEL011977	DPOGS207708
2	2	1	HMEL011979	DPOGS207820
2	2	1	HMEL011980	DPOGS207821
2	2	1	HMEL011981	DPOGS207741
2	2	1	HMEL011982	DPOGS210157
2	2	1	HMEL011983	DPOGS210163
2	2	1	HMEL011984	DPOGS208343
2	2	1	HMEL011985	DPOGS207625
2	2	1	HMEL011986	DPOGS207638
2	2	1	HMEL011987	DPOGS207626
2	2	1	HMEL011989	DPOGS215271
2	2	1	HMEL011990	DPOGS215244
2	2	1	HMEL011991	DPOGS215245
2	2	1	HMEL011995	DPOGS212456
2	2	1	HMEL011999	DPOGS209007
2	2	1	HMEL012004	DPOGS200016
2	2	1	HMEL012014	DPOGS208211
2	2	1	HMEL012019	DPOGS208204
2	2	1	HMEL012023	DPOGS206619
2	2	1	HMEL012028	DPOGS211804
2	2	1	HMEL012029	DPOGS201910
2	2	1	HMEL012031	DPOGS201832
2	2	1	HMEL012038	DPOGS205721
2	2	1	HMEL012044	DPOGS203389
2	2	1	HMEL012045	DPOGS205790
2	2	1	HMEL012046	DPOGS205801
2	2	1	HMEL012047	DPOGS205791
2	2	1	HMEL012048	DPOGS205800
2	2	1	HMEL012051	DPOGS205793
2	2	1	HMEL012052	DPOGS205799
2	2	1	HMEL012054	DPOGS212425
2	2	1	HMEL012056	DPOGS212421
2	2	1	HMEL012057	DPOGS212424
2	2	1	HMEL012059	DPOGS206722
2	2	1	HMEL012064	DPOGS203293
2	2	1	HMEL012067	DPOGS203412
2	2	1	HMEL012070	DPOGS201680
2	2	1	HMEL012071	DPOGS203284
2	2	1	HMEL012073	DPOGS203989
2	2	1	HMEL012074	DPOGS203988
2	2	1	HMEL012075	DPOGS203987
2	2	1	HMEL012076	DPOGS214746
2	2	1	HMEL012077	DPOGS212581
2	2	1	HMEL012079	DPOGS212556
2	2	1	HMEL012080	DPOGS203943
2	2	1	HMEL012081	DPOGS203942
2	2	1	HMEL012084	DPOGS203949
2	2	1	HMEL012085	DPOGS203950
2	2	1	HMEL012087	DPOGS203951
2	2	1	HMEL012089	DPOGS203939
2	2	1	HMEL012090	DPOGS203952
2	2	1	HMEL012091	DPOGS203938
2	2	1	HMEL012100	DPOGS203937
2	2	1	HMEL012101	DPOGS203978
2	2	1	HMEL012103	DPOGS206096
2	2	1	HMEL012104	DPOGS206081
2	2	1	HMEL012105	DPOGS206095
2	2	1	HMEL012106	DPOGS206082
2	2	1	HMEL012107	DPOGS206094
2	2	1	HMEL012108	DPOGS206083
2	2	1	HMEL012110	DPOGS206091
2	2	1	HMEL012111	DPOGS206085
2	2	1	HMEL012115	DPOGS205072
2	2	1	HMEL012116	DPOGS205073
2	2	1	HMEL012117	DPOGS205074
2	2	1	HMEL012118	DPOGS205071
2	2	1	HMEL012120	DPOGS205075
2	2	1	HMEL012122	DPOGS205077
2	2	1	HMEL012123	DPOGS205070
2	2	1	HMEL012124	DPOGS205069
2	2	1	HMEL012126	DPOGS208060
2	2	1	HMEL012130	DPOGS208014
2	2	1	HMEL012131	DPOGS208057
2	2	1	HMEL012133	DPOGS208056
2	2	1	HMEL012134	DPOGS208016
2	2	1	HMEL012135	DPOGS208055
2	2	1	HMEL012136	DPOGS208054
2	2	1	HMEL012144	DPOGS201265
2	2	1	HMEL012148	DPOGS201222
2	2	1	HMEL012150	DPOGS201264
2	2	1	HMEL012151	DPOGS201223
2	2	1	HMEL012152	DPOGS201263
2	2	1	HMEL012153	DPOGS201224
2	2	1	HMEL012155	DPOGS201049
2	2	1	HMEL012156	DPOGS201038
2	2	1	HMEL012157	DPOGS201050
2	2	1	HMEL012159	DPOGS209781
2	2	1	HMEL012160	DPOGS209782
2	2	1	HMEL012163	DPOGS209848
2	2	1	HMEL012164	DPOGS209785
2	2	1	HMEL012173	DPOGS202950
2	2	1	HMEL012179	DPOGS214592
2	2	1	HMEL012185	DPOGS211621
2	2	1	HMEL012190	DPOGS206793
2	2	1	HMEL012191	DPOGS207144
2	2	1	HMEL012193	DPOGS206811
2	2	1	HMEL012196	DPOGS207145
2	2	1	HMEL012200	DPOGS207146
2	2	1	HMEL012202	DPOGS207191
2	2	1	HMEL012207	DPOGS205783
2	2	1	HMEL012208	DPOGS205802
2	2	1	HMEL012210	DPOGS205781
2	2	1	HMEL012211	DPOGS205806
2	2	1	HMEL012216	DPOGS216091
2	2	1	HMEL012219	DPOGS200909
2	2	1	HMEL012220	DPOGS200910
2	2	1	HMEL012223	DPOGS209637
2	2	1	HMEL012224	DPOGS200894
2	2	1	HMEL012225	DPOGS200893
2	2	1	HMEL012229	DPOGS216026
2	2	1	HMEL012230	DPOGS207378
2	2	1	HMEL012231	DPOGS207379
2	2	1	HMEL012232	DPOGS207380
2	2	1	HMEL012235	DPOGS207376
2	2	1	HMEL012236	DPOGS207375
2	2	1	HMEL012237	DPOGS207381
2	2	1	HMEL012238	DPOGS207382
2	2	1	HMEL012239	DPOGS207383
2	2	1	HMEL012240	DPOGS207385
2	2	1	HMEL012242	DPOGS207373
2	2	1	HMEL012243	DPOGS207388
2	2	1	HMEL012244	DPOGS207372
2	2	1	HMEL012245	DPOGS207390
2	2	1	HMEL012246	DPOGS207371
2	2	1	HMEL012247	DPOGS207391
2	2	1	HMEL012248	DPOGS207392
2	2	1	HMEL012249	DPOGS207393
2	2	1	HMEL012250	DPOGS207394
2	2	1	HMEL012253	DPOGS207396
2	2	1	HMEL012255	DPOGS207370
2	2	1	HMEL012256	DPOGS200429
2	2	1	HMEL012257	DPOGS200431
2	2	1	HMEL012258	DPOGS205963
2	2	1	HMEL012261	DPOGS205961
2	2	1	HMEL012263	DPOGS208113
2	2	1	HMEL012265	DPOGS208114
2	2	1	HMEL012266	DPOGS208115
2	2	1	HMEL012267	DPOGS208129
2	2	1	HMEL012268	DPOGS208117
2	2	1	HMEL012269	DPOGS208128
2	2	1	HMEL012270	DPOGS208127
2	2	1	HMEL012271	DPOGS208119
2	2	1	HMEL012272	DPOGS208120
2	2	1	HMEL012273	DPOGS208122
2	2	1	HMEL012274	DPOGS208125
2	2	1	HMEL012275	DPOGS213822
2	2	1	HMEL012277	DPOGS213821
2	2	1	HMEL012280	DPOGS213794
2	2	1	HMEL012281	DPOGS213820
2	2	1	HMEL012283	DPOGS213795
2	2	1	HMEL012284	DPOGS213796
2	2	1	HMEL012285	DPOGS213818
2	2	1	HMEL012290	DPOGS215373
2	2	1	HMEL012293	DPOGS213021
2	2	1	HMEL012294	DPOGS213020
2	2	1	HMEL012295	DPOGS213001
2	2	1	HMEL012296	DPOGS213019
2	2	1	HMEL012298	DPOGS213005
2	2	1	HMEL012299	DPOGS213018
2	2	1	HMEL012300	DPOGS206669
2	2	1	HMEL012301	DPOGS206631
2	2	1	HMEL012302	DPOGS206670
2	2	1	HMEL012303	DPOGS206630
2	2	1	HMEL012304	DPOGS206629
2	2	1	HMEL012305	DPOGS206628
2	2	1	HMEL012307	DPOGS206627
2	2	1	HMEL012308	DPOGS206625
2	2	1	HMEL012309	DPOGS206672
2	2	1	HMEL012310	DPOGS206624
2	2	1	HMEL012311	DPOGS206673
2	2	1	HMEL012312	DPOGS206623
2	2	1	HMEL012313	DPOGS206674
2	2	1	HMEL012314	DPOGS206622
2	2	1	HMEL012317	DPOGS207313
2	2	1	HMEL012318	DPOGS207242
