scaffold	geneID	ZorA	chromosome
DPSCF300137	DPOGS201109	A	25
DPSCF300137	DPOGS201110	A	25
DPSCF300137	DPOGS201118	A	25
DPSCF300137	DPOGS201113	A	25
DPSCF300137	DPOGS201100	A	25
DPSCF300137	DPOGS201121	A	25
DPSCF300137	DPOGS201119	A	25
DPSCF300137	DPOGS201116	A	25
DPSCF300137	DPOGS201124	A	25
DPSCF300137	DPOGS201101	A	25
DPSCF300137	DPOGS201102	A	25
DPSCF300137	DPOGS201117	A	25
DPSCF300137	DPOGS201127	A	25
DPSCF300137	DPOGS201114	A	25
DPSCF300137	DPOGS201123	A	25
DPSCF300137	DPOGS201115	A	25
DPSCF300137	DPOGS201107	A	25
DPSCF300137	DPOGS201112	A	25
DPSCF300137	DPOGS201126	A	25
DPSCF300137	DPOGS201122	A	25
DPSCF300137	DPOGS201103	A	25
DPSCF300137	DPOGS201125	A	25
DPSCF300137	DPOGS201108	A	25
DPSCF300137	DPOGS201120	A	25
DPSCF300137	DPOGS201105	A	25
DPSCF300137	DPOGS201106	A	25
DPSCF300137	DPOGS201111	A	25
DPSCF300138	DPOGS204027	A	18
DPSCF300138	DPOGS204040	A	18
DPSCF300138	DPOGS204030	A	18
DPSCF300138	DPOGS204041	A	18
DPSCF300138	DPOGS204033	A	18
DPSCF300138	DPOGS204032	A	18
DPSCF300138	DPOGS204023	A	18
DPSCF300138	DPOGS204031	A	18
DPSCF300138	DPOGS204013	A	18
DPSCF300138	DPOGS204026	A	18
DPSCF300138	DPOGS204025	A	18
DPSCF300138	DPOGS204022	A	18
DPSCF300138	DPOGS204048	A	18
DPSCF300138	DPOGS204017	A	18
DPSCF300138	DPOGS204028	A	18
DPSCF300138	DPOGS204029	A	18
DPSCF300138	DPOGS204043	A	18
DPSCF300138	DPOGS204019	A	18
DPSCF300138	DPOGS204042	A	18
DPSCF300138	DPOGS204015	A	18
DPSCF300138	DPOGS204038	A	18
DPSCF300138	DPOGS204037	A	18
DPSCF300138	DPOGS204014	A	18
DPSCF300138	DPOGS204045	A	18
DPSCF300138	DPOGS204036	A	18
DPSCF300138	DPOGS204039	A	18
DPSCF300138	DPOGS204046	A	18
DPSCF300138	DPOGS204018	A	18
DPSCF300138	DPOGS204034	A	18
DPSCF300138	DPOGS204053	A	18
DPSCF300138	DPOGS204049	A	18
DPSCF300138	DPOGS204051	A	18
DPSCF300138	DPOGS204024	A	18
DPSCF300138	DPOGS204047	A	18
DPSCF300138	DPOGS204052	A	18
DPSCF300138	DPOGS204050	A	18
DPSCF300138	DPOGS204055	A	18
DPSCF300138	DPOGS204021	A	18
DPSCF300138	DPOGS204020	A	18
DPSCF300138	DPOGS204016	A	18
DPSCF300138	DPOGS204056	A	18
DPSCF300138	DPOGS204054	A	18
DPSCF300139	DPOGS215105	A	29
DPSCF300139	DPOGS215117	A	29
DPSCF300139	DPOGS215102	A	29
DPSCF300139	DPOGS215116	A	29
DPSCF300139	DPOGS215099	A	29
DPSCF300139	DPOGS215118	A	29
DPSCF300139	DPOGS215115	A	29
DPSCF300139	DPOGS215114	A	29
DPSCF300139	DPOGS215120	A	29
DPSCF300139	DPOGS215100	A	29
DPSCF300139	DPOGS215097	A	29
DPSCF300139	DPOGS215109	A	29
DPSCF300139	DPOGS215111	A	29
DPSCF300139	DPOGS215103	A	29
DPSCF300139	DPOGS215104	A	29
DPSCF300139	DPOGS215101	A	29
DPSCF300139	DPOGS215108	A	29
DPSCF300139	DPOGS215112	A	29
DPSCF300139	DPOGS215113	A	29
DPSCF300139	DPOGS215096	A	29
DPSCF300139	DPOGS215119	A	29
DPSCF300139	DPOGS215095	A	29
DPSCF300139	DPOGS215110	A	29
DPSCF300139	DPOGS215098	A	29
DPSCF300139	DPOGS215106	A	29
DPSCF300139	DPOGS215107	A	29
DPSCF300140	DPOGS202602	A	5
DPSCF300140	DPOGS202598	A	5
DPSCF300140	DPOGS202609	A	5
DPSCF300140	DPOGS202619	A	5
DPSCF300140	DPOGS202616	A	5
DPSCF300140	DPOGS202601	A	5
DPSCF300140	DPOGS202607	A	5
DPSCF300140	DPOGS202604	A	5
DPSCF300140	DPOGS202605	A	5
DPSCF300140	DPOGS202597	A	5
DPSCF300140	DPOGS202618	A	5
DPSCF300140	DPOGS202610	A	5
DPSCF300140	DPOGS202600	A	5
DPSCF300140	DPOGS202612	A	5
DPSCF300140	DPOGS202624	A	5
DPSCF300140	DPOGS202606	A	5
DPSCF300140	DPOGS202622	A	5
DPSCF300140	DPOGS202614	A	5
DPSCF300140	DPOGS202621	A	5
DPSCF300140	DPOGS202613	A	5
DPSCF300140	DPOGS202611	A	5
DPSCF300140	DPOGS202599	A	5
DPSCF300140	DPOGS202608	A	5
DPSCF300140	DPOGS202617	A	5
DPSCF300140	DPOGS202603	A	5
DPSCF300140	DPOGS202620	A	5
DPSCF300140	DPOGS202623	A	5
DPSCF300140	DPOGS202626	A	5
DPSCF300141	DPOGS213887	A	5
DPSCF300141	DPOGS213870	A	5
DPSCF300141	DPOGS213863	A	5
DPSCF300141	DPOGS213886	A	5
DPSCF300141	DPOGS213869	A	5
DPSCF300141	DPOGS213885	A	5
DPSCF300141	DPOGS213884	A	5
DPSCF300141	DPOGS213883	A	5
DPSCF300141	DPOGS213871	A	5
DPSCF300141	DPOGS213868	A	5
DPSCF300141	DPOGS213875	A	5
DPSCF300141	DPOGS213862	A	5
DPSCF300141	DPOGS213867	A	5
DPSCF300141	DPOGS213877	A	5
DPSCF300141	DPOGS213879	A	5
DPSCF300141	DPOGS213864	A	5
DPSCF300141	DPOGS213872	A	5
DPSCF300141	DPOGS213866	A	5
DPSCF300141	DPOGS213876	A	5
DPSCF300141	DPOGS213889	A	5
DPSCF300141	DPOGS213882	A	5
DPSCF300141	DPOGS213878	A	5
DPSCF300141	DPOGS213873	A	5
DPSCF300141	DPOGS213865	A	5
DPSCF300141	DPOGS213874	A	5
DPSCF300141	DPOGS213880	A	5
DPSCF300142	DPOGS204330	A	8
DPSCF300142	DPOGS204331	A	8
DPSCF300142	DPOGS204341	A	8
DPSCF300142	DPOGS204335	A	8
DPSCF300142	DPOGS204340	A	8
DPSCF300142	DPOGS204322	A	8
DPSCF300142	DPOGS204349	A	8
DPSCF300142	DPOGS204332	A	8
DPSCF300142	DPOGS204343	A	8
DPSCF300142	DPOGS204342	A	8
DPSCF300142	DPOGS204325	A	8
DPSCF300142	DPOGS204345	A	8
DPSCF300142	DPOGS204327	A	8
DPSCF300142	DPOGS204346	A	8
DPSCF300142	DPOGS204334	A	8
DPSCF300142	DPOGS204350	A	8
DPSCF300142	DPOGS204344	A	8
DPSCF300142	DPOGS204336	A	8
DPSCF300142	DPOGS204329	A	8
DPSCF300142	DPOGS204333	A	8
DPSCF300142	DPOGS204353	A	8
DPSCF300142	DPOGS204339	A	8
DPSCF300142	DPOGS204351	A	8
DPSCF300142	DPOGS204323	A	8
DPSCF300142	DPOGS204352	A	8
DPSCF300142	DPOGS204348	A	8
DPSCF300142	DPOGS204324	A	8
DPSCF300142	DPOGS204347	A	8
DPSCF300142	DPOGS204328	A	8
DPSCF300142	DPOGS204326	A	8
DPSCF300143	DPOGS215164	A	20
DPSCF300143	DPOGS215177	A	20
DPSCF300143	DPOGS215172	A	20
DPSCF300143	DPOGS215186	A	20
DPSCF300143	DPOGS215178	A	20
DPSCF300143	DPOGS215166	A	20
DPSCF300143	DPOGS215175	A	20
DPSCF300143	DPOGS215176	A	20
DPSCF300143	DPOGS215187	A	20
DPSCF300143	DPOGS215174	A	20
DPSCF300143	DPOGS215179	A	20
DPSCF300143	DPOGS215167	A	20
DPSCF300143	DPOGS215192	A	20
DPSCF300143	DPOGS215193	A	20
DPSCF300143	DPOGS215198	A	20
DPSCF300143	DPOGS215184	A	20
DPSCF300143	DPOGS215200	A	20
DPSCF300143	DPOGS215169	A	20
DPSCF300143	DPOGS215188	A	20
DPSCF300143	DPOGS215203	A	20
DPSCF300143	DPOGS215205	A	20
DPSCF300143	DPOGS215201	A	20
DPSCF300143	DPOGS215208	A	20
DPSCF300143	DPOGS215209	A	20
DPSCF300143	DPOGS215180	A	20
DPSCF300143	DPOGS215206	A	20
DPSCF300143	DPOGS215182	A	20
DPSCF300143	DPOGS215213	A	20
DPSCF300143	DPOGS215199	A	20
DPSCF300143	DPOGS215215	A	20
DPSCF300143	DPOGS215216	A	20
DPSCF300143	DPOGS215173	A	20
DPSCF300143	DPOGS215218	A	20
DPSCF300143	DPOGS215219	A	20
DPSCF300143	DPOGS215220	A	20
DPSCF300143	DPOGS215221	A	20
DPSCF300143	DPOGS215222	A	20
DPSCF300143	DPOGS215210	A	20
DPSCF300143	DPOGS215211	A	20
DPSCF300143	DPOGS215181	A	20
DPSCF300143	DPOGS215226	A	20
DPSCF300143	DPOGS215227	A	20
DPSCF300143	DPOGS215229	A	20
DPSCF300143	DPOGS215230	A	20
DPSCF300143	DPOGS215231	A	20
DPSCF300143	DPOGS215232	A	20
DPSCF300143	DPOGS215233	A	20
DPSCF300143	DPOGS215234	A	20
DPSCF300143	DPOGS215235	A	20
DPSCF300143	DPOGS215236	A	20
DPSCF300143	DPOGS215223	A	20
DPSCF300143	DPOGS215224	A	20
DPSCF300143	DPOGS215195	A	20
DPSCF300143	DPOGS215197	A	20
DPSCF300143	DPOGS215196	A	20
DPSCF300143	DPOGS215212	A	20
DPSCF300143	DPOGS215170	A	20
DPSCF300143	DPOGS215171	A	20
DPSCF300143	DPOGS215202	A	20
DPSCF300143	DPOGS215217	A	20
DPSCF300143	DPOGS215214	A	20
DPSCF300143	DPOGS215189	A	20
DPSCF300143	DPOGS215190	A	20
DPSCF300143	DPOGS215225	A	20
DPSCF300143	DPOGS215237	A	20
DPSCF300143	DPOGS215194	A	20
DPSCF300143	DPOGS215168	A	20
DPSCF300143	DPOGS215183	A	20
DPSCF300144	DPOGS205783	A	4
DPSCF300144	DPOGS205776	A	4
DPSCF300144	DPOGS205789	A	4
DPSCF300144	DPOGS205788	A	4
DPSCF300144	DPOGS205779	A	4
DPSCF300144	DPOGS205781	A	4
DPSCF300144	DPOGS205792	A	4
DPSCF300144	DPOGS205814	A	4
DPSCF300144	DPOGS205790	A	4
DPSCF300144	DPOGS205798	A	4
DPSCF300144	DPOGS205778	A	4
DPSCF300144	DPOGS205797	A	4
DPSCF300144	DPOGS205785	A	4
DPSCF300144	DPOGS205796	A	4
DPSCF300144	DPOGS205791	A	4
DPSCF300144	DPOGS205777	A	4
DPSCF300144	DPOGS205787	A	4
DPSCF300144	DPOGS205784	A	4
DPSCF300144	DPOGS205780	A	4
DPSCF300144	DPOGS205793	A	4
DPSCF300144	DPOGS205799	A	4
DPSCF300144	DPOGS205810	A	4
DPSCF300144	DPOGS205809	A	4
DPSCF300144	DPOGS205794	A	4
DPSCF300144	DPOGS205811	A	4
DPSCF300144	DPOGS205786	A	4
DPSCF300144	DPOGS205803	A	4
DPSCF300144	DPOGS205804	A	4
DPSCF300144	DPOGS205782	A	4
DPSCF300144	DPOGS205802	A	4
DPSCF300144	DPOGS205807	A	4
DPSCF300144	DPOGS205813	A	4
DPSCF300144	DPOGS205805	A	4
DPSCF300144	DPOGS205800	A	4
DPSCF300144	DPOGS205812	A	4
DPSCF300144	DPOGS205808	A	4
DPSCF300144	DPOGS205806	A	4
DPSCF300144	DPOGS205801	A	4
DPSCF300144	DPOGS205815	A	4
DPSCF300145	DPOGS201797	Z_neo	1
DPSCF300145	DPOGS201805	Z_neo	1
DPSCF300145	DPOGS201778	Z_neo	1
DPSCF300145	DPOGS201796	Z_neo	1
DPSCF300145	DPOGS201802	Z_neo	1
DPSCF300145	DPOGS201816	Z_neo	1
DPSCF300145	DPOGS201817	Z_neo	1
DPSCF300145	DPOGS201819	Z_neo	1
DPSCF300145	DPOGS201809	Z_neo	1
DPSCF300145	DPOGS201808	Z_neo	1
DPSCF300145	DPOGS201795	Z_neo	1
DPSCF300145	DPOGS201790	Z_neo	1
DPSCF300145	DPOGS201815	Z_neo	1
DPSCF300145	DPOGS201822	Z_neo	1
DPSCF300145	DPOGS201780	Z_neo	1
DPSCF300145	DPOGS201818	Z_neo	1
DPSCF300145	DPOGS201787	Z_neo	1
DPSCF300145	DPOGS201798	Z_neo	1
DPSCF300145	DPOGS201782	Z_neo	1
DPSCF300145	DPOGS201803	Z_neo	1
DPSCF300145	DPOGS201799	Z_neo	1
DPSCF300145	DPOGS201793	Z_neo	1
DPSCF300145	DPOGS201800	Z_neo	1
DPSCF300145	DPOGS201807	Z_neo	1
DPSCF300145	DPOGS201821	Z_neo	1
DPSCF300145	DPOGS201813	Z_neo	1
DPSCF300145	DPOGS201791	Z_neo	1
DPSCF300145	DPOGS201789	Z_neo	1
DPSCF300145	DPOGS201812	Z_neo	1
DPSCF300145	DPOGS201785	Z_neo	1
DPSCF300145	DPOGS201804	Z_neo	1
DPSCF300145	DPOGS201792	Z_neo	1
DPSCF300145	DPOGS201806	Z_neo	1
DPSCF300145	DPOGS201788	Z_neo	1
DPSCF300145	DPOGS201794	Z_neo	1
DPSCF300145	DPOGS201779	Z_neo	1
DPSCF300145	DPOGS201823	Z_neo	1
DPSCF300145	DPOGS201777	Z_neo	1
DPSCF300145	DPOGS201801	Z_neo	1
DPSCF300145	DPOGS201783	Z_neo	1
DPSCF300145	DPOGS201814	Z_neo	1
DPSCF300145	DPOGS201784	Z_neo	1
DPSCF300145	DPOGS201810	Z_neo	1
DPSCF300145	DPOGS201811	Z_neo	1
DPSCF300145	DPOGS201786	Z_neo	1
DPSCF300145	DPOGS201781	Z_neo	1
DPSCF300145	DPOGS201820	Z_neo	1
DPSCF300146	DPOGS208367	Z_anc	1
DPSCF300146	DPOGS208364	Z_anc	1
DPSCF300146	DPOGS208381	Z_anc	1
DPSCF300146	DPOGS208378	Z_anc	1
DPSCF300146	DPOGS208375	Z_anc	1
DPSCF300146	DPOGS208382	Z_anc	1
DPSCF300146	DPOGS208369	Z_anc	1
DPSCF300146	DPOGS208384	Z_anc	1
DPSCF300146	DPOGS208383	Z_anc	1
DPSCF300146	DPOGS208377	Z_anc	1
DPSCF300146	DPOGS208371	Z_anc	1
DPSCF300146	DPOGS208372	Z_anc	1
DPSCF300146	DPOGS208374	Z_anc	1
DPSCF300146	DPOGS208370	Z_anc	1
DPSCF300146	DPOGS208373	Z_anc	1
DPSCF300146	DPOGS208368	Z_anc	1
DPSCF300146	DPOGS208376	Z_anc	1
DPSCF300146	DPOGS208365	Z_anc	1
DPSCF300146	DPOGS208385	Z_anc	1
DPSCF300147	DPOGS200993	A	17
DPSCF300147	DPOGS201028	A	17
DPSCF300147	DPOGS201024	A	17
DPSCF300147	DPOGS200983	A	17
DPSCF300147	DPOGS201021	A	17
DPSCF300147	DPOGS201023	A	17
DPSCF300147	DPOGS201000	A	17
DPSCF300147	DPOGS200991	A	17
DPSCF300147	DPOGS201030	A	17
DPSCF300147	DPOGS200994	A	17
DPSCF300147	DPOGS201018	A	17
DPSCF300147	DPOGS200989	A	17
DPSCF300147	DPOGS200986	A	17
DPSCF300147	DPOGS201001	A	17
DPSCF300147	DPOGS201020	A	17
DPSCF300147	DPOGS201029	A	17
DPSCF300147	DPOGS201008	A	17
DPSCF300147	DPOGS200997	A	17
DPSCF300147	DPOGS201002	A	17
DPSCF300147	DPOGS200979	A	17
DPSCF300147	DPOGS200992	A	17
DPSCF300147	DPOGS201027	A	17
DPSCF300147	DPOGS201013	A	17
DPSCF300147	DPOGS201004	A	17
DPSCF300147	DPOGS200990	A	17
DPSCF300147	DPOGS201026	A	17
DPSCF300147	DPOGS200982	A	17
DPSCF300147	DPOGS201022	A	17
DPSCF300147	DPOGS201036	A	17
DPSCF300147	DPOGS200984	A	17
DPSCF300147	DPOGS201011	A	17
DPSCF300147	DPOGS201014	A	17
DPSCF300147	DPOGS200976	A	17
DPSCF300147	DPOGS200978	A	17
DPSCF300147	DPOGS200974	A	17
DPSCF300147	DPOGS200981	A	17
DPSCF300147	DPOGS201033	A	17
DPSCF300147	DPOGS200977	A	17
DPSCF300147	DPOGS201025	A	17
DPSCF300147	DPOGS200998	A	17
DPSCF300147	DPOGS201012	A	17
DPSCF300147	DPOGS201019	A	17
DPSCF300147	DPOGS201010	A	17
DPSCF300147	DPOGS201034	A	17
DPSCF300147	DPOGS201037	A	17
DPSCF300147	DPOGS200995	A	17
DPSCF300147	DPOGS200987	A	17
DPSCF300147	DPOGS201006	A	17
DPSCF300147	DPOGS200999	A	17
DPSCF300147	DPOGS201005	A	17
DPSCF300147	DPOGS200980	A	17
DPSCF300147	DPOGS201035	A	17
DPSCF300147	DPOGS201017	A	17
DPSCF300147	DPOGS201009	A	17
DPSCF300147	DPOGS201016	A	17
DPSCF300147	DPOGS201015	A	17
DPSCF300147	DPOGS200975	A	17
DPSCF300147	DPOGS201007	A	17
DPSCF300147	DPOGS201032	A	17
DPSCF300147	DPOGS200988	A	17
DPSCF300147	DPOGS200985	A	17
DPSCF300147	DPOGS200996	A	17
DPSCF300148	DPOGS209951	A	14
DPSCF300148	DPOGS209970	A	14
DPSCF300148	DPOGS209979	A	14
DPSCF300148	DPOGS209959	A	14
DPSCF300148	DPOGS209950	A	14
DPSCF300148	DPOGS209958	A	14
DPSCF300148	DPOGS209976	A	14
DPSCF300148	DPOGS209967	A	14
DPSCF300148	DPOGS209965	A	14
DPSCF300148	DPOGS209962	A	14
DPSCF300148	DPOGS209968	A	14
DPSCF300148	DPOGS209948	A	14
DPSCF300148	DPOGS209971	A	14
DPSCF300148	DPOGS209983	A	14
DPSCF300148	DPOGS209989	A	14
DPSCF300148	DPOGS209982	A	14
DPSCF300148	DPOGS209946	A	14
DPSCF300148	DPOGS209945	A	14
DPSCF300148	DPOGS209942	A	14
DPSCF300148	DPOGS209960	A	14
DPSCF300148	DPOGS209972	A	14
DPSCF300148	DPOGS209952	A	14
DPSCF300148	DPOGS209963	A	14
DPSCF300148	DPOGS209961	A	14
DPSCF300148	DPOGS209957	A	14
DPSCF300148	DPOGS209977	A	14
DPSCF300148	DPOGS209988	A	14
DPSCF300148	DPOGS209981	A	14
DPSCF300148	DPOGS209941	A	14
DPSCF300148	DPOGS209947	A	14
DPSCF300148	DPOGS209985	A	14
DPSCF300148	DPOGS209978	A	14
DPSCF300148	DPOGS209949	A	14
DPSCF300148	DPOGS209966	A	14
DPSCF300148	DPOGS209990	A	14
DPSCF300148	DPOGS209969	A	14
DPSCF300148	DPOGS209974	A	14
DPSCF300148	DPOGS209991	A	14
DPSCF300148	DPOGS209943	A	14
DPSCF300148	DPOGS209984	A	14
DPSCF300148	DPOGS209955	A	14
DPSCF300148	DPOGS209944	A	14
DPSCF300148	DPOGS209986	A	14
DPSCF300148	DPOGS209954	A	14
DPSCF300148	DPOGS209975	A	14
DPSCF300148	DPOGS209973	A	14
DPSCF300148	DPOGS209953	A	14
DPSCF300148	DPOGS209980	A	14
DPSCF300148	DPOGS209987	A	14
DPSCF300148	DPOGS209956	A	14
DPSCF300149	DPOGS202221	A	6
DPSCF300149	DPOGS202222	A	6
DPSCF300149	DPOGS202199	A	6
DPSCF300149	DPOGS202190	A	6
DPSCF300149	DPOGS202197	A	6
DPSCF300149	DPOGS202201	A	6
DPSCF300149	DPOGS202194	A	6
DPSCF300149	DPOGS202207	A	6
DPSCF300149	DPOGS202196	A	6
DPSCF300149	DPOGS202189	A	6
DPSCF300149	DPOGS202219	A	6
DPSCF300149	DPOGS202195	A	6
DPSCF300149	DPOGS202193	A	6
DPSCF300149	DPOGS202208	A	6
DPSCF300149	DPOGS202220	A	6
DPSCF300149	DPOGS202212	A	6
DPSCF300149	DPOGS202227	A	6
DPSCF300149	DPOGS202187	A	6
DPSCF300149	DPOGS202206	A	6
DPSCF300149	DPOGS202203	A	6
DPSCF300149	DPOGS202224	A	6
DPSCF300149	DPOGS202214	A	6
DPSCF300149	DPOGS202205	A	6
DPSCF300149	DPOGS202213	A	6
DPSCF300149	DPOGS202202	A	6
DPSCF300149	DPOGS202204	A	6
DPSCF300149	DPOGS202192	A	6
DPSCF300149	DPOGS202230	A	6
DPSCF300149	DPOGS202211	A	6
DPSCF300149	DPOGS202229	A	6
DPSCF300149	DPOGS202228	A	6
DPSCF300149	DPOGS202237	A	6
DPSCF300149	DPOGS202188	A	6
DPSCF300149	DPOGS202233	A	6
DPSCF300149	DPOGS202215	A	6
DPSCF300149	DPOGS202217	A	6
DPSCF300149	DPOGS202216	A	6
DPSCF300149	DPOGS202185	A	6
DPSCF300149	DPOGS202225	A	6
DPSCF300149	DPOGS202232	A	6
DPSCF300149	DPOGS202198	A	6
DPSCF300149	DPOGS202236	A	6
DPSCF300149	DPOGS202226	A	6
DPSCF300149	DPOGS202191	A	6
DPSCF300149	DPOGS202231	A	6
DPSCF300149	DPOGS202186	A	6
DPSCF300149	DPOGS202235	A	6
DPSCF300149	DPOGS202209	A	6
DPSCF300149	DPOGS202234	A	6
DPSCF300149	DPOGS202200	A	6
DPSCF300149	DPOGS202223	A	6
DPSCF300149	DPOGS202218	A	6
DPSCF300149	DPOGS202210	A	6
DPSCF300150	DPOGS202114	A	9
DPSCF300150	DPOGS202092	A	9
DPSCF300150	DPOGS202113	A	9
DPSCF300150	DPOGS202099	A	9
DPSCF300150	DPOGS202094	A	9
DPSCF300150	DPOGS202128	A	9
DPSCF300150	DPOGS202119	A	9
DPSCF300150	DPOGS202121	A	9
DPSCF300150	DPOGS202104	A	9
DPSCF300150	DPOGS202098	A	9
DPSCF300150	DPOGS202100	A	9
DPSCF300150	DPOGS202127	A	9
DPSCF300150	DPOGS202093	A	9
DPSCF300150	DPOGS202095	A	9
DPSCF300150	DPOGS202110	A	9
DPSCF300150	DPOGS202130	A	9
DPSCF300150	DPOGS202107	A	9
DPSCF300150	DPOGS202125	A	9
DPSCF300150	DPOGS202122	A	9
DPSCF300150	DPOGS202111	A	9
DPSCF300150	DPOGS202096	A	9
DPSCF300150	DPOGS202105	A	9
DPSCF300150	DPOGS202115	A	9
DPSCF300150	DPOGS202120	A	9
DPSCF300150	DPOGS202108	A	9
DPSCF300150	DPOGS202101	A	9
DPSCF300150	DPOGS202097	A	9
DPSCF300150	DPOGS202106	A	9
DPSCF300150	DPOGS202117	A	9
DPSCF300150	DPOGS202118	A	9
DPSCF300150	DPOGS202126	A	9
DPSCF300150	DPOGS202123	A	9
DPSCF300150	DPOGS202129	A	9
DPSCF300150	DPOGS202116	A	9
DPSCF300150	DPOGS202102	A	9
DPSCF300150	DPOGS202103	A	9
DPSCF300150	DPOGS202124	A	9
DPSCF300151	DPOGS211672	A	NA
DPSCF300151	DPOGS211673	A	NA
DPSCF300151	DPOGS211675	A	NA
DPSCF300151	DPOGS211674	A	NA
DPSCF300151	DPOGS211676	A	NA
DPSCF300151	DPOGS211677	A	NA
DPSCF300151	DPOGS211678	A	NA
DPSCF300151	DPOGS211679	A	NA
DPSCF300151	DPOGS211680	A	NA
DPSCF300151	DPOGS211681	A	NA
DPSCF300151	DPOGS211661	A	NA
DPSCF300151	DPOGS211671	A	NA
DPSCF300151	DPOGS211667	A	NA
DPSCF300151	DPOGS211662	A	NA
DPSCF300151	DPOGS211669	A	NA
DPSCF300151	DPOGS211670	A	NA
DPSCF300151	DPOGS211664	A	NA
DPSCF300151	DPOGS211666	A	NA
DPSCF300151	DPOGS211663	A	NA
DPSCF300151	DPOGS211665	A	NA
DPSCF300152	DPOGS201589	A	29
DPSCF300152	DPOGS201613	A	29
DPSCF300152	DPOGS201600	A	29
DPSCF300152	DPOGS201588	A	29
DPSCF300152	DPOGS201614	A	29
DPSCF300152	DPOGS201610	A	29
DPSCF300152	DPOGS201591	A	29
DPSCF300152	DPOGS201607	A	29
DPSCF300152	DPOGS201604	A	29
DPSCF300152	DPOGS201608	A	29
DPSCF300152	DPOGS201616	A	29
DPSCF300152	DPOGS201596	A	29
DPSCF300152	DPOGS201594	A	29
DPSCF300152	DPOGS201602	A	29
DPSCF300152	DPOGS201592	A	29
DPSCF300152	DPOGS201606	A	29
DPSCF300152	DPOGS201586	A	29
DPSCF300152	DPOGS201593	A	29
DPSCF300152	DPOGS201612	A	29
DPSCF300152	DPOGS201581	A	29
DPSCF300152	DPOGS201617	A	29
DPSCF300152	DPOGS201615	A	29
DPSCF300152	DPOGS201595	A	29
DPSCF300152	DPOGS201609	A	29
DPSCF300152	DPOGS201597	A	29
DPSCF300152	DPOGS201590	A	29
DPSCF300152	DPOGS201587	A	29
DPSCF300152	DPOGS201579	A	29
DPSCF300152	DPOGS201580	A	29
DPSCF300152	DPOGS201618	A	29
DPSCF300152	DPOGS201603	A	29
DPSCF300152	DPOGS201601	A	29
DPSCF300152	DPOGS201584	A	29
DPSCF300152	DPOGS201582	A	29
DPSCF300152	DPOGS201598	A	29
DPSCF300152	DPOGS201611	A	29
DPSCF300152	DPOGS201583	A	29
DPSCF300152	DPOGS201578	A	29
DPSCF300152	DPOGS201605	A	29
DPSCF300152	DPOGS201599	A	29
DPSCF300152	DPOGS201585	A	29
DPSCF300153	DPOGS214915	A	22
DPSCF300153	DPOGS214908	A	22
DPSCF300153	DPOGS214912	A	22
DPSCF300153	DPOGS214913	A	22
DPSCF300153	DPOGS214920	A	22
DPSCF300153	DPOGS214916	A	22
DPSCF300153	DPOGS214917	A	22
DPSCF300153	DPOGS214921	A	22
DPSCF300153	DPOGS214918	A	22
DPSCF300153	DPOGS214911	A	22
DPSCF300153	DPOGS214910	A	22
DPSCF300153	DPOGS214919	A	22
DPSCF300153	DPOGS214909	A	22
DPSCF300154	DPOGS208129	A	9
DPSCF300154	DPOGS208116	A	9
DPSCF300154	DPOGS208117	A	9
DPSCF300154	DPOGS208128	A	9
DPSCF300154	DPOGS208127	A	9
DPSCF300154	DPOGS208113	A	9
DPSCF300154	DPOGS208121	A	9
DPSCF300154	DPOGS208120	A	9
DPSCF300154	DPOGS208119	A	9
DPSCF300154	DPOGS208115	A	9
DPSCF300154	DPOGS208134	A	9
DPSCF300154	DPOGS208110	A	9
DPSCF300154	DPOGS208133	A	9
DPSCF300154	DPOGS208112	A	9
DPSCF300154	DPOGS208131	A	9
DPSCF300154	DPOGS208132	A	9
DPSCF300154	DPOGS208109	A	9
DPSCF300154	DPOGS208118	A	9
DPSCF300154	DPOGS208126	A	9
DPSCF300154	DPOGS208114	A	9
DPSCF300154	DPOGS208125	A	9
DPSCF300154	DPOGS208122	A	9
DPSCF300154	DPOGS208111	A	9
DPSCF300155	DPOGS216154	A	25
DPSCF300155	DPOGS216158	A	25
DPSCF300155	DPOGS216155	A	25
DPSCF300155	DPOGS216156	A	25
DPSCF300155	DPOGS216157	A	25
DPSCF300155	DPOGS216162	A	25
DPSCF300155	DPOGS216163	A	25
DPSCF300155	DPOGS216164	A	25
DPSCF300155	DPOGS216165	A	25
DPSCF300155	DPOGS216153	A	25
DPSCF300155	DPOGS216167	A	25
DPSCF300155	DPOGS216168	A	25
DPSCF300155	DPOGS216169	A	25
DPSCF300155	DPOGS216170	A	25
DPSCF300155	DPOGS216171	A	25
DPSCF300155	DPOGS216159	A	25
DPSCF300155	DPOGS216160	A	25
DPSCF300155	DPOGS216161	A	25
DPSCF300155	DPOGS216175	A	25
DPSCF300155	DPOGS216176	A	25
DPSCF300155	DPOGS216177	A	25
DPSCF300155	DPOGS216178	A	25
DPSCF300155	DPOGS216166	A	25
DPSCF300155	DPOGS216174	A	25
DPSCF300155	DPOGS216172	A	25
DPSCF300155	DPOGS216173	A	25
DPSCF300156	DPOGS205949	A	9
DPSCF300156	DPOGS205954	A	9
DPSCF300156	DPOGS205928	A	9
DPSCF300156	DPOGS205953	A	9
DPSCF300156	DPOGS205955	A	9
DPSCF300156	DPOGS205935	A	9
DPSCF300156	DPOGS205929	A	9
