NW_004581272	NP_001108405
NW_004582008	NP_001106223
NW_004582008	NP_001108343
NW_004582008	NP_001124346
NW_004582008	NP_001127744
NW_004582008	NP_001128677
NW_004582008	NP_001129363
NW_004582008	NP_001138797
NW_004582008	NP_001153659
NW_004582008	NP_001161185
NW_004582008	NP_001165929
NW_004582008	NP_001166803
NW_004582008	NP_001166836
NW_004582008	NP_001166866
NW_004582008	NP_001177140
NW_004582008	NP_001182007
NW_004582008	NP_001182633
NW_004582008	NP_001243915
NW_004582008	NP_001243929
NW_004582008	NP_001243936
NW_004582008	NP_001243942
NW_004582008	NP_001243979
NW_004582008	NP_001243987
NW_004582008	XP_004927732
NW_004582008	XP_004927733
NW_004582008	XP_004927734
NW_004582008	XP_004927735
NW_004582008	XP_004927736
NW_004582008	XP_004927737
NW_004582008	XP_004927738
NW_004582008	XP_004927739
NW_004582008	XP_004927740
NW_004582008	XP_004927741
NW_004582008	XP_004927742
NW_004582008	XP_004927743
NW_004582008	XP_004927744
NW_004582008	XP_004927745
NW_004582008	XP_004927746
NW_004582008	XP_004927747
NW_004582008	XP_004927748
NW_004582008	XP_004927749
NW_004582008	XP_004927750
NW_004582008	XP_004927751
NW_004582008	XP_004927752
NW_004582008	XP_004927753
NW_004582008	XP_004927754
NW_004582008	XP_004927755
NW_004582008	XP_004927756
NW_004582008	XP_004927757
NW_004582008	XP_004927758
NW_004582008	XP_004927759
NW_004582008	XP_004927760
NW_004582008	XP_004927761
NW_004582008	XP_004927762
NW_004582008	XP_004927763
NW_004582008	XP_004927764
NW_004582008	XP_004927765
NW_004582008	XP_004927766
NW_004582008	XP_004927767
NW_004582008	XP_004927768
NW_004582008	XP_004927769
NW_004582008	XP_004927770
NW_004582008	XP_004927771
NW_004582008	XP_004927772
NW_004582008	XP_004927773
NW_004582008	XP_004927774
NW_004582008	XP_004927775
NW_004582008	XP_004927776
NW_004582008	XP_004927777
NW_004582008	XP_004927778
NW_004582008	XP_004927779
NW_004582008	XP_004927780
NW_004582008	XP_004927781
NW_004582008	XP_004927782
NW_004582008	XP_004927783
NW_004582008	XP_004927784
NW_004582008	XP_004927785
NW_004582008	XP_004927786
NW_004582008	XP_004927787
NW_004582008	XP_004927788
NW_004582008	XP_004927789
NW_004582008	XP_004927790
NW_004582008	XP_004927791
NW_004582008	XP_004927792
NW_004582008	XP_004927793
NW_004582008	XP_004927794
NW_004582008	XP_004927795
NW_004582008	XP_004927796
NW_004582008	XP_004927797
NW_004582008	XP_004927798
NW_004582008	XP_004927799
NW_004582008	XP_004927800
NW_004582008	XP_004927801
NW_004582008	XP_004927802
NW_004582008	XP_004927803
NW_004582008	XP_004927804
NW_004582008	XP_004927805
NW_004582008	XP_004927806
NW_004582008	XP_004927807
NW_004582008	XP_004927808
NW_004582008	XP_004927809
NW_004582008	XP_004927810
NW_004582008	XP_004927811
NW_004582008	XP_004927812
NW_004582008	XP_004927813
NW_004582008	XP_004927814
NW_004582008	XP_004927815
NW_004582008	XP_004927816
NW_004582008	XP_004927817
NW_004582008	XP_004927818
NW_004582008	XP_004927819
NW_004582008	XP_004927820
NW_004582008	XP_004927821
NW_004582008	XP_004927822
NW_004582008	XP_004927823
NW_004582008	XP_004927824
NW_004582008	XP_004927825
NW_004582008	XP_004927826
NW_004582008	XP_004927827
NW_004582008	XP_004927828
NW_004582008	XP_004927829
NW_004582008	XP_004927830
NW_004582008	XP_004927831
NW_004582008	XP_004927832
NW_004582008	XP_004927833
NW_004582008	XP_004927834
NW_004582008	XP_004927835
NW_004582008	XP_004927836
NW_004582008	XP_004927837
NW_004582008	XP_004927838
NW_004582008	XP_004927839
NW_004582008	XP_004927840
NW_004582008	XP_004927841
NW_004582008	XP_004927842
NW_004582008	XP_004927843
NW_004582008	XP_004927844
NW_004582008	XP_004927845
NW_004582008	XP_004927846
NW_004582008	XP_004927847
NW_004582008	XP_004927848
NW_004582008	XP_004927849
NW_004582008	XP_004927850
NW_004582008	XP_004927851
NW_004582008	XP_004927852
NW_004582008	XP_004927853
NW_004582008	XP_004927854
NW_004582008	XP_004927855
NW_004582008	XP_004927856
NW_004582008	XP_004927857
NW_004582008	XP_004927858
NW_004582008	XP_004927859
NW_004582008	XP_004927860
NW_004582008	XP_004927861
NW_004582008	XP_004927862
NW_004582008	XP_004927863
NW_004582008	XP_004927864
NW_004582008	XP_004927865
NW_004582008	XP_004927866
NW_004582008	XP_004927867
NW_004582008	XP_004927868
NW_004582008	XP_004927869
NW_004582008	XP_004927870
NW_004582008	XP_004927871
NW_004582008	XP_004927872
NW_004582008	XP_004927873
NW_004582008	XP_004927874
NW_004582008	XP_004927875
NW_004582008	XP_004927876
NW_004582008	XP_004927877
NW_004582008	XP_004927878
NW_004582008	XP_004927879
NW_004582008	XP_004927880
NW_004582008	XP_004927881
NW_004582008	XP_004927882
NW_004582008	XP_004927883
NW_004582008	XP_004927884
NW_004582008	XP_004927885
NW_004582008	XP_004927886
NW_004582008	XP_004927887
NW_004582008	XP_004927888
NW_004582008	XP_004927889
NW_004582008	XP_004927890
NW_004582008	XP_004927891
NW_004582008	XP_004927892
NW_004582008	XP_004927893
NW_004582008	XP_004927894
NW_004582008	XP_004927895
NW_004582008	XP_004927896
NW_004582008	XP_004927897
NW_004582008	XP_004927898
NW_004582008	XP_004927899
NW_004582008	XP_004927900
NW_004582008	XP_004927901
NW_004582008	XP_004927902
NW_004582008	XP_004927903
NW_004582008	XP_004927904
NW_004582008	XP_004927905
NW_004582008	XP_004927906
NW_004582008	XP_004927907
NW_004582008	XP_004927908
NW_004582008	XP_004927909
NW_004582008	XP_004927910
NW_004582008	XP_004927911
NW_004582008	XP_004927912
NW_004582008	XP_004927913
NW_004582008	XP_004927914
NW_004582008	XP_004927915
NW_004582008	XP_004927916
NW_004582008	XP_004927917
NW_004582008	XP_004927918
NW_004582008	XP_004927919
NW_004582008	XP_004927920
NW_004582008	XP_004927921
NW_004582008	XP_004927922
NW_004582008	XP_004927923
NW_004582008	XP_004927924
NW_004582008	XP_004927925
NW_004582008	XP_004927926
NW_004582008	XP_004927927
NW_004582008	XP_004927928
NW_004582008	XP_004927929
NW_004582008	XP_004927930
NW_004582008	XP_004927931
NW_004582008	XP_004927932
NW_004582008	XP_004927933
NW_004582008	XP_004927934
NW_004582008	XP_004927935
NW_004582008	XP_004927936
NW_004582008	XP_004927937
NW_004582008	XP_004927938
NW_004582008	XP_004927939
NW_004582008	XP_004927940
NW_004582008	XP_004927941
NW_004582008	XP_004927942
NW_004582008	XP_004927943
NW_004582008	XP_004927944
NW_004582008	XP_004927945
NW_004582008	XP_004927946
NW_004582008	XP_004927947
NW_004582008	XP_004927948
NW_004582008	XP_004927949
NW_004582008	XP_004927950
NW_004582008	XP_004927951
NW_004582008	XP_004927952
NW_004582008	XP_004927953
NW_004582008	XP_004927954
NW_004582008	XP_004927955
NW_004582008	XP_004927956
NW_004582008	XP_004927957
NW_004582008	XP_004927958
NW_004582008	XP_004927959
NW_004582008	XP_004927960
NW_004582008	XP_004927961
NW_004582008	XP_004927962
NW_004582008	XP_004927963
NW_004582008	XP_004927964
NW_004582008	XP_004927965
NW_004582008	XP_004927966
NW_004582008	XP_004927967
NW_004582008	XP_004927968
NW_004582008	XP_004927969
NW_004582008	XP_004927970
NW_004582008	XP_004927971
NW_004582008	XP_004927972
NW_004582008	XP_004927973
NW_004582008	XP_004927974
NW_004582008	XP_004927975
NW_004582008	XP_004927976
NW_004582008	XP_004927977
NW_004582008	XP_004927978
NW_004582008	XP_004927979
NW_004582008	XP_004927980
NW_004582008	XP_004927981
NW_004582008	XP_004927982
NW_004582008	XP_004927983
NW_004582008	XP_004927984
NW_004582008	XP_004927985
NW_004582008	XP_004927986
NW_004582008	XP_004927987
NW_004582008	XP_004927988
NW_004582008	XP_004927989
NW_004582008	XP_004927990
NW_004582008	XP_004927991
NW_004582008	XP_004927992
NW_004582008	XP_004927993
NW_004582008	XP_004927994
NW_004582008	XP_004927995
NW_004582008	XP_004927996
NW_004582008	XP_004927997
NW_004582008	XP_004927998
NW_004582008	XP_004927999
NW_004582008	XP_004928000
NW_004582008	XP_004928001
NW_004582008	XP_004928002
NW_004582008	XP_004928003
NW_004582008	XP_004928004
NW_004582008	XP_004928005
NW_004582008	XP_004928006
NW_004582008	XP_004928007
NW_004582008	XP_004928008
NW_004582008	XP_004928009
NW_004582008	XP_004928010
NW_004582008	XP_004928011
NW_004582008	XP_004928012
NW_004582008	XP_004928013
NW_004582008	XP_004928014
NW_004582008	XP_004928015
NW_004582008	XP_004928016
NW_004582008	XP_004928017
NW_004582008	XP_004928018
NW_004582008	XP_004928019
NW_004582008	XP_004928020
NW_004582008	XP_004928021
NW_004582008	XP_004928022
NW_004582008	XP_004928023
NW_004582008	XP_004928024
NW_004582008	XP_004928025
NW_004582008	XP_004928026
NW_004582008	XP_004928027
NW_004582008	XP_004928028
NW_004582008	XP_004928029
NW_004582008	XP_004928030
NW_004582008	XP_004928031
NW_004582008	XP_004928032
NW_004582008	XP_004928033
NW_004582008	XP_004928034
NW_004582008	XP_004928035
NW_004582008	XP_004928036
NW_004582008	XP_004928037
NW_004582008	XP_004928038
NW_004582008	XP_004928039
NW_004582008	XP_004928040
NW_004582008	XP_004928041
NW_004582008	XP_004928042
NW_004582008	XP_004928043
NW_004582008	XP_004928044
NW_004582008	XP_004928045
NW_004582008	XP_004928046
NW_004582008	XP_004928047
NW_004582008	XP_004928048
NW_004582008	XP_004928049
NW_004582008	XP_004928050
NW_004582008	XP_004928051
NW_004582008	XP_004928052
NW_004582008	XP_004928053
NW_004582008	XP_004928054
NW_004582008	XP_004928055
NW_004582008	XP_004928056
NW_004582008	XP_004928057
NW_004582008	XP_004928058
NW_004582008	XP_004928059
NW_004582008	XP_004928060
NW_004582008	XP_004928061
NW_004582008	XP_004928062
NW_004582008	XP_004928063
NW_004582008	XP_004928064
NW_004582008	XP_004928065
NW_004582008	XP_004928066
NW_004582008	XP_004928067
NW_004582008	XP_004928068
NW_004582008	XP_004928069
NW_004582008	XP_004928070
NW_004582008	XP_004928071
NW_004582008	XP_004928072
NW_004582008	XP_004928073
NW_004582008	XP_004928074
NW_004582008	XP_004928075
NW_004582008	XP_004928076
NW_004582008	XP_004928077
NW_004582008	XP_004928078
NW_004582008	XP_004928079
NW_004582008	XP_004928080
NW_004582008	XP_004928081
NW_004582008	XP_004928082
NW_004582008	XP_004928083
NW_004582008	XP_004928084
NW_004582008	XP_004928085
NW_004582008	XP_004928086
NW_004582008	XP_004928087
NW_004582008	XP_004928088
NW_004582008	XP_004928089
NW_004582008	XP_004928090
NW_004582008	XP_004928091
NW_004582008	XP_004928092
NW_004582008	XP_004928093
NW_004582008	XP_004928094
NW_004582008	XP_004928095
NW_004582008	XP_004928096
NW_004582008	XP_004928097
NW_004582008	XP_004928098
NW_004582008	XP_004928099
NW_004582008	XP_004928100
NW_004582008	XP_004928101
NW_004582008	XP_004928102
NW_004582008	XP_004928103
NW_004582008	XP_004928104
NW_004582008	XP_004928105
NW_004582008	XP_004928106
NW_004582008	XP_004928107
NW_004582008	XP_004928108
NW_004582008	XP_004928109
NW_004582008	XP_004928110
NW_004582008	XP_004928111
NW_004582008	XP_004928112
NW_004582008	XP_004928113
NW_004582008	XP_004928114
NW_004582008	XP_004928115
NW_004582008	XP_004928116
NW_004582008	XP_004928117
NW_004582008	XP_004928118
NW_004582008	XP_004928119
NW_004582008	XP_004928120
NW_004582008	XP_004928121
NW_004582008	XP_004928122
NW_004582008	XP_004928123
NW_004582008	XP_004928124
NW_004582008	XP_004928125
NW_004582008	XP_004928126
NW_004582008	XP_004928127
NW_004582008	XP_004928128
NW_004582008	XP_004928129
NW_004582008	XP_004928130
NW_004582008	XP_004928131
NW_004582009	NP_001036852
NW_004582009	NP_001037026
NW_004582009	NP_001037271
NW_004582009	NP_001040115
NW_004582009	NP_001040200
NW_004582009	NP_001040286
NW_004582009	NP_001040326
NW_004582009	NP_001040338
NW_004582009	NP_001040387
NW_004582009	NP_001040391
NW_004582009	NP_001040401
NW_004582009	NP_001040430
NW_004582009	NP_001040519
NW_004582009	NP_001073122
NW_004582009	NP_001091771
NW_004582009	NP_001091807
NW_004582009	NP_001091829
NW_004582009	NP_001093080
NW_004582009	NP_001103811
NW_004582009	NP_001103812
NW_004582009	NP_001121192
NW_004582009	NP_001124348
NW_004582009	NP_001139414
NW_004582009	NP_001140185
NW_004582009	NP_001140188
NW_004582009	NP_001140189
NW_004582009	NP_001140190
NW_004582009	NP_001166738
NW_004582009	NP_001166793
NW_004582009	NP_001166794
NW_004582009	NP_001166795
NW_004582009	NP_001166823
NW_004582009	NP_001166824
NW_004582009	NP_001177771
NW_004582009	NP_001243968
NW_004582009	NP_001243970
NW_004582009	NP_001243971
NW_004582009	NP_001243994
NW_004582009	XP_004928132
NW_004582009	XP_004928133
NW_004582009	XP_004928134
NW_004582009	XP_004928135
NW_004582009	XP_004928136
NW_004582009	XP_004928137
NW_004582009	XP_004928138
NW_004582009	XP_004928139
NW_004582009	XP_004928140
NW_004582009	XP_004928141
NW_004582009	XP_004928142
NW_004582009	XP_004928143
NW_004582009	XP_004928144
NW_004582009	XP_004928145
NW_004582009	XP_004928146
NW_004582009	XP_004928147
NW_004582009	XP_004928148
NW_004582009	XP_004928149
NW_004582009	XP_004928150
NW_004582009	XP_004928151
NW_004582009	XP_004928152
NW_004582009	XP_004928153
NW_004582009	XP_004928154
NW_004582009	XP_004928155
NW_004582009	XP_004928156
NW_004582009	XP_004928157
NW_004582009	XP_004928158
NW_004582009	XP_004928159
NW_004582009	XP_004928160
NW_004582009	XP_004928161
NW_004582009	XP_004928162
NW_004582009	XP_004928163
NW_004582009	XP_004928164
NW_004582009	XP_004928165
NW_004582009	XP_004928166
NW_004582009	XP_004928167
NW_004582009	XP_004928168
NW_004582009	XP_004928169
NW_004582009	XP_004928170
NW_004582009	XP_004928171
NW_004582009	XP_004928172
NW_004582009	XP_004928173
NW_004582009	XP_004928174
NW_004582009	XP_004928175
NW_004582009	XP_004928176
NW_004582009	XP_004928177
NW_004582009	XP_004928178
NW_004582009	XP_004928179
NW_004582009	XP_004928180
NW_004582009	XP_004928181
NW_004582009	XP_004928182
NW_004582009	XP_004928183
NW_004582009	XP_004928184
NW_004582009	XP_004928185
NW_004582009	XP_004928186
NW_004582009	XP_004928187
NW_004582009	XP_004928188
NW_004582009	XP_004928189
NW_004582009	XP_004928190
NW_004582009	XP_004928191
NW_004582009	XP_004928192
NW_004582009	XP_004928193
NW_004582009	XP_004928194
NW_004582009	XP_004928195
NW_004582009	XP_004928196
NW_004582009	XP_004928197
NW_004582009	XP_004928198
NW_004582009	XP_004928199
NW_004582009	XP_004928200
NW_004582009	XP_004928201
NW_004582009	XP_004928202
NW_004582009	XP_004928203
NW_004582009	XP_004928204
NW_004582009	XP_004928205
NW_004582009	XP_004928206
NW_004582009	XP_004928207
NW_004582009	XP_004928208
NW_004582009	XP_004928209
NW_004582009	XP_004928210
NW_004582009	XP_004928211
NW_004582009	XP_004928212
NW_004582009	XP_004928213
NW_004582009	XP_004928214
NW_004582009	XP_004928215
NW_004582009	XP_004928216
NW_004582009	XP_004928217
NW_004582009	XP_004928218
NW_004582009	XP_004928219
NW_004582009	XP_004928220
NW_004582009	XP_004928221
NW_004582009	XP_004928222
NW_004582009	XP_004928223
NW_004582009	XP_004928224
NW_004582009	XP_004928225
NW_004582009	XP_004928226
NW_004582009	XP_004928227
NW_004582009	XP_004928228
NW_004582009	XP_004928229
NW_004582009	XP_004928230
NW_004582009	XP_004928231
NW_004582009	XP_004928232
NW_004582009	XP_004928233
NW_004582009	XP_004928234
NW_004582009	XP_004928235
NW_004582009	XP_004928236
NW_004582009	XP_004928237
NW_004582009	XP_004928238
NW_004582009	XP_004928239
NW_004582009	XP_004928240
NW_004582009	XP_004928241
NW_004582009	XP_004928242
NW_004582009	XP_004928243
NW_004582009	XP_004928244
NW_004582009	XP_004928245
NW_004582009	XP_004928246
NW_004582009	XP_004928247
NW_004582009	XP_004928248
NW_004582009	XP_004928249
NW_004582009	XP_004928250
NW_004582009	XP_004928251
NW_004582009	XP_004928252
NW_004582009	XP_004928253
NW_004582009	XP_004928254
NW_004582009	XP_004928255
NW_004582009	XP_004928256
NW_004582009	XP_004928257
NW_004582009	XP_004928258
NW_004582009	XP_004928259
NW_004582009	XP_004928260
NW_004582009	XP_004928261
NW_004582009	XP_004928262
NW_004582009	XP_004928263
NW_004582009	XP_004928264
NW_004582009	XP_004928265
NW_004582009	XP_004928266
NW_004582009	XP_004928267
NW_004582009	XP_004928268
NW_004582009	XP_004928269
NW_004582009	XP_004928270
NW_004582009	XP_004928271
NW_004582009	XP_004928272
NW_004582009	XP_004928273
NW_004582009	XP_004928274
NW_004582009	XP_004928275
NW_004582009	XP_004928276
NW_004582009	XP_004928277
NW_004582009	XP_004928278
NW_004582009	XP_004928279
NW_004582009	XP_004928280
NW_004582009	XP_004928281
NW_004582009	XP_004928282
NW_004582009	XP_004928283
NW_004582009	XP_004928284
NW_004582009	XP_004928285
NW_004582009	XP_004928286
NW_004582009	XP_004928287
NW_004582009	XP_004928288
NW_004582009	XP_004928289
NW_004582009	XP_004928290
NW_004582009	XP_004928291
NW_004582009	XP_004928292
NW_004582009	XP_004928293
NW_004582009	XP_004928294
NW_004582009	XP_004928295
NW_004582009	XP_004928296
NW_004582009	XP_004928297
NW_004582009	XP_004928298
NW_004582009	XP_004928299
NW_004582009	XP_004928300
NW_004582009	XP_004928301
NW_004582009	XP_004928302
NW_004582009	XP_004928303
NW_004582009	XP_004928304
NW_004582009	XP_004928305
NW_004582009	XP_004928306
NW_004582009	XP_004928307
NW_004582009	XP_004928308
NW_004582009	XP_004928309
NW_004582009	XP_004928310
NW_004582009	XP_004928311
NW_004582009	XP_004928312
NW_004582009	XP_004928313
NW_004582009	XP_004928314
NW_004582009	XP_004928315
NW_004582009	XP_004928316
NW_004582009	XP_004928317
NW_004582009	XP_004928318
NW_004582009	XP_004928319
NW_004582009	XP_004928320
NW_004582009	XP_004928321
NW_004582009	XP_004928322
NW_004582009	XP_004928323
NW_004582009	XP_004928324
NW_004582009	XP_004928325
NW_004582009	XP_004928326
NW_004582009	XP_004928327
NW_004582009	XP_004928328
NW_004582009	XP_004928329
NW_004582009	XP_004928330
NW_004582009	XP_004928331
NW_004582009	XP_004928332
NW_004582009	XP_004928333
NW_004582009	XP_004928334
NW_004582009	XP_004928335
NW_004582009	XP_004928336
NW_004582009	XP_004928337
NW_004582009	XP_004928338
NW_004582009	XP_004928339
NW_004582009	XP_004928340
NW_004582009	XP_004928341
NW_004582009	XP_004928342
NW_004582009	XP_004928343
NW_004582009	XP_004928344
NW_004582009	XP_004928345
NW_004582009	XP_004928346
NW_004582009	XP_004928347
NW_004582009	XP_004928348
NW_004582009	XP_004928349
NW_004582009	XP_004928350
NW_004582009	XP_004928351
NW_004582009	XP_004928352
NW_004582009	XP_004928353
NW_004582009	XP_004928354
NW_004582009	XP_004928355
NW_004582009	XP_004928356
NW_004582009	XP_004928357
NW_004582009	XP_004928358
NW_004582009	XP_004928359
NW_004582009	XP_004928360
NW_004582009	XP_004928361
NW_004582009	XP_004928362
NW_004582009	XP_004928363
NW_004582009	XP_004928364
NW_004582009	XP_004928365
NW_004582009	XP_004928366
NW_004582009	XP_004928367
NW_004582009	XP_004928368
NW_004582009	XP_004928369
NW_004582009	XP_004928370
NW_004582009	XP_004928371
NW_004582009	XP_004928372
NW_004582009	XP_004928373
NW_004582009	XP_004928374
NW_004582009	XP_004928375
NW_004582009	XP_004928376
NW_004582009	XP_004928377
NW_004582009	XP_004928378
NW_004582009	XP_004928379
NW_004582009	XP_004928380
NW_004582009	XP_004928381
NW_004582009	XP_004928382
NW_004582009	XP_004928383
NW_004582009	XP_004928384
NW_004582009	XP_004928385
NW_004582009	XP_004928386
NW_004582009	XP_004928387
NW_004582009	XP_004928388
NW_004582009	XP_004928389
NW_004582009	XP_004928390
NW_004582009	XP_004928391
NW_004582009	XP_004928392
NW_004582009	XP_004928393
NW_004582009	XP_004928394
NW_004582009	XP_004928395
NW_004582009	XP_004928396
NW_004582009	XP_004928397
NW_004582009	XP_004928398
NW_004582009	XP_004928399
NW_004582009	XP_004928400
NW_004582009	XP_004928401
NW_004582009	XP_004928402
NW_004582009	XP_004928403
