# Species	Genes	Alg.-Conn.	bombyx_refseq_proteins_accession.fa	Dp_OGS2_prots.fas
2	3	0.333	XP_004927512	DPOGS203227,DPOGS203226
2	2	1	XP_004927513	DPOGS203137
2	2	1	XP_004927517	DPOGS208139
2	2	1	XP_004927519	DPOGS206528
2	2	1	XP_004927521	DPOGS206529
2	2	1	XP_004927522	DPOGS206551
2	2	1	XP_004927523	DPOGS206533
2	2	1	XP_004927524	DPOGS204550
2	3	0.333	XP_004927525	DPOGS204538,DPOGS204537
2	4	0.25	XP_004927529,XP_004927531,XP_004927530	DPOGS204966
2	2	1	XP_004927534	DPOGS200201
2	2	1	XP_004927535	DPOGS204965
2	2	1	XP_004927537	DPOGS215175
2	2	1	XP_004927540	DPOGS212672
2	2	1	XP_004927541	DPOGS212671
2	2	1	XP_004927542	DPOGS212660
2	2	1	XP_004927543	DPOGS214059
2	2	1	XP_004927544	DPOGS215407
2	2	1	XP_004927545	DPOGS215386
2	2	1	XP_004927547	DPOGS215406
2	2	1	XP_004927561	DPOGS205239
2	2	1	XP_004927563	DPOGS205828
2	2	1	XP_004927564	DPOGS215826
2	2	1	XP_004927565	DPOGS208425
2	2	1	XP_004927569	DPOGS213843
2	5	0.2	XP_004927573,XP_004927576,XP_004927575,XP_004927574	DPOGS209074
2	2	1	XP_004927577	DPOGS209080
2	2	1	XP_004927578	DPOGS209079
2	2	1	XP_004927579	DPOGS212793
2	2	1	XP_004927580	DPOGS203309
2	2	1	XP_004927585	DPOGS201635
2	2	1	XP_004927586	DPOGS205238
2	2	1	XP_004927587	DPOGS209479
2	2	1	XP_004927588	DPOGS204670
2	2	1	XP_004927589	DPOGS201725
2	2	1	XP_004927591	DPOGS201726
2	2	1	XP_004927592	DPOGS205345
2	2	1	XP_004927594	DPOGS205355
2	2	1	XP_004927595	DPOGS205348
2	2	1	XP_004927596	DPOGS206536
2	2	1	XP_004927598	DPOGS206549
2	2	1	XP_004927599	DPOGS206552
2	2	1	XP_004927600	DPOGS206532
2	2	1	XP_004927602	DPOGS203050
2	2	1	XP_004927604	DPOGS203048
2	2	1	XP_004927605	DPOGS203044
2	2	1	XP_004927607	DPOGS210612
2	2	1	XP_004927608	DPOGS215362
2	2	1	XP_004927609	DPOGS215108
2	3	0.333	XP_004927612,XP_004927613	DPOGS213441
2	2	1	XP_004927614	DPOGS205354
2	2	1	XP_004927615	DPOGS203917
2	2	1	XP_004927617	DPOGS205347
2	2	1	XP_004927618	DPOGS205051
2	2	1	XP_004927619	DPOGS214877
2	2	1	XP_004927622	DPOGS215534
2	2	1	XP_004927623	DPOGS215555
2	2	1	XP_004927624	DPOGS215535
2	2	1	XP_004927625	DPOGS215554
2	2	1	XP_004927626	DPOGS215553
2	2	1	XP_004927628	DPOGS203280
2	2	1	XP_004927630	DPOGS215483
2	2	1	XP_004927631	DPOGS206936
2	2	1	XP_004927633	DPOGS206978
2	2	1	XP_004927635	DPOGS210609
2	2	1	XP_004927636	DPOGS210608
2	2	1	XP_004927637	DPOGS210601
2	2	1	XP_004927638	DPOGS210607
2	7	0.286	XP_004927639,XP_004927643,XP_004927642,XP_004927641,XP_004927640	DPOGS210604,DPOGS210603
2	2	1	XP_004927644	DPOGS210606
2	3	0.333	XP_004927647,XP_004927648	DPOGS215524
2	2	1	XP_004927649	DPOGS215520
2	2	1	XP_004927650	DPOGS215525
2	2	1	XP_004927651	DPOGS215518
2	2	1	XP_004927652	DPOGS208544
2	3	0.333	XP_004927654,XP_004927655	DPOGS212703
2	2	1	XP_004927658	DPOGS212763
2	2	1	XP_004927664	DPOGS214341
2	2	1	XP_004927665	DPOGS203157
2	2	1	XP_004927667	DPOGS208634
2	2	1	XP_004927669	DPOGS212675
2	2	1	XP_004927672	DPOGS212676
2	2	1	XP_004927673	DPOGS209871
2	2	1	XP_004927674	DPOGS214693
2	2	1	XP_004927675	DPOGS214773
2	2	1	XP_004927676	DPOGS214692
2	2	1	XP_004927677	DPOGS207845
2	2	1	XP_004927678	DPOGS214190
2	2	1	XP_004927679	DPOGS214188
2	2	1	XP_004927681	DPOGS212423
2	2	1	XP_004927682	DPOGS214189
2	2	1	XP_004927684	DPOGS214978
2	2	1	XP_004927685	DPOGS215005
2	2	1	XP_004927686	DPOGS214998
2	2	1	XP_004927687	DPOGS208149
2	2	1	XP_004927696	DPOGS202718
2	2	1	XP_004927699	DPOGS207595
2	2	1	XP_004927706	DPOGS201600
2	2	1	XP_004927710	DPOGS201108
2	2	1	XP_004927719	DPOGS213303
2	2	1	XP_004927727	DPOGS200837
2	2	1	XP_004927730	DPOGS204482
2	2	1	XP_004927732	DPOGS215968
2	2	1	XP_004927733	DPOGS216020
2	2	1	XP_004927734	DPOGS215960
2	2	1	XP_004927735	DPOGS215959
2	2	1	XP_004927736	DPOGS215958
2	2	1	XP_004927739	DPOGS215955
2	2	1	XP_004927740	DPOGS216021
2	2	1	XP_004927741	DPOGS216023
2	2	1	XP_004927742	DPOGS210282
2	2	1	XP_004927743	DPOGS211902
2	2	1	XP_004927744	DPOGS211904
2	2	1	XP_004927745	DPOGS211906
2	2	1	XP_004927746	DPOGS211918
2	4	0.25	XP_004927747,XP_004927749,XP_004927748	DPOGS211917
2	3	0.333	XP_004927750,XP_004927751	DPOGS211907
2	2	1	XP_004927752	DPOGS211914
2	2	1	XP_004927753	DPOGS211909
2	2	1	XP_004927754	DPOGS211912
2	2	1	XP_004927756	DPOGS200756
2	2	1	XP_004927758	DPOGS200711
2	2	1	XP_004927759	DPOGS200715
2	2	1	XP_004927760	DPOGS200716
2	2	1	XP_004927761	DPOGS200718
2	2	1	XP_004927762	DPOGS200719
2	2	1	XP_004927763	DPOGS200743
2	2	1	XP_004927764	DPOGS200741
2	2	1	XP_004927766	DPOGS200739
2	2	1	XP_004927767	DPOGS200737
2	3	0.333	XP_004927768,XP_004927769	DPOGS200726
2	2	1	XP_004927770	DPOGS200736
2	2	1	XP_004927771	DPOGS200728
2	2	1	XP_004927772	DPOGS200734
2	2	1	XP_004927774	DPOGS200730
2	3	0.333	XP_004927775,XP_004927776	DPOGS205679
2	2	1	XP_004927777	DPOGS205618
2	2	1	XP_004927779	DPOGS205677
2	3	0.333	XP_004927780,XP_004927781	DPOGS205678
2	2	1	XP_004927782	DPOGS205673
2	2	1	XP_004927784	DPOGS205621
2	2	1	XP_004927785	DPOGS205669
2	2	1	XP_004927786	DPOGS205668
2	2	1	XP_004927787	DPOGS205667
2	4	0.25	XP_004927788,XP_004927790,XP_004927789	DPOGS205666
2	2	1	XP_004927791	DPOGS205625
2	2	1	XP_004927792	DPOGS205665
2	2	1	XP_004927793	DPOGS205626
2	2	1	XP_004927794	DPOGS205627
2	2	1	XP_004927795	DPOGS205630
2	2	1	XP_004927796	DPOGS205664
2	2	1	XP_004927797	DPOGS205662
2	2	1	XP_004927798	DPOGS205661
2	2	1	XP_004927799	DPOGS205633
2	2	1	XP_004927801	DPOGS205658
2	2	1	XP_004927803	DPOGS205634
2	2	1	XP_004927804	DPOGS205635
2	2	1	XP_004927805	DPOGS205656
2	2	1	XP_004927807	DPOGS205637
2	4	0.146	XP_004927808,XP_004927809	DPOGS205641,DPOGS205642
2	3	0.333	XP_004927810,XP_004927811	DPOGS205644
2	2	1	XP_004927815	DPOGS212201
2	2	1	XP_004927816	DPOGS212210
2	2	1	XP_004927817	DPOGS212200
2	2	1	XP_004927818	DPOGS212213
2	2	1	XP_004927819	DPOGS212196
2	2	1	XP_004927820	DPOGS205156
2	2	1	XP_004927822	DPOGS211894
2	3	0.333	XP_004927827	DPOGS211896,DPOGS207641
2	2	1	XP_004927828	DPOGS211899
2	2	1	XP_004927829	DPOGS211926
2	2	1	XP_004927830	DPOGS211900
2	2	1	XP_004927831	DPOGS207468
2	2	1	XP_004927832	DPOGS215989
2	2	1	XP_004927833	DPOGS215995
2	2	1	XP_004927834	DPOGS215990
2	2	1	XP_004927835	DPOGS215991
2	3	0.333	XP_004927837,XP_004934119	DPOGS207464
2	2	1	XP_004927838	DPOGS213269
2	2	1	XP_004927839	DPOGS207484
2	2	1	XP_004927840	DPOGS207445
2	2	1	XP_004927841	DPOGS205619
2	2	1	XP_004927846	DPOGS207446
2	2	1	XP_004927848	DPOGS207447
2	2	1	XP_004927849	DPOGS207482
2	3	0.333	XP_004927850,XP_004927851	DPOGS207448
2	2	1	XP_004927852	DPOGS207449
2	2	1	XP_004927853	DPOGS207480
2	2	1	XP_004927854	DPOGS207453
2	2	1	XP_004927855	DPOGS207454
2	3	0.333	XP_004927856,XP_004927857	DPOGS207455
2	3	0.333	XP_004927859,XP_004927860	DPOGS207462
2	2	1	XP_004927861	DPOGS207463
2	2	1	XP_004927862	DPOGS207470
2	2	1	XP_004927863	DPOGS216011
2	2	1	XP_004927865	DPOGS215975
2	2	1	XP_004927866	DPOGS216009
2	2	1	XP_004927867	DPOGS216010
2	2	1	XP_004927868	DPOGS215977
2	2	1	XP_004927869	DPOGS216007
2	2	1	XP_004927871	DPOGS216005
2	2	1	XP_004927872	DPOGS215978
2	2	1	XP_004927873	DPOGS215980
2	3	0.333	XP_004927874,XP_004927875	DPOGS215981
2	3	0.333	XP_004927876,XP_004927877	DPOGS216003
2	2	1	XP_004927879	DPOGS215999
2	2	1	XP_004927881	DPOGS215997
2	2	1	XP_004927882	DPOGS215986
2	2	1	XP_004927883	DPOGS215987
2	2	1	XP_004927884	DPOGS215996
2	2	1	XP_004927885	DPOGS215972
2	2	1	XP_004927886	DPOGS211979
2	2	1	XP_004927887	DPOGS211980
2	2	1	XP_004927888	DPOGS216013
2	2	1	XP_004927889	DPOGS211845
2	2	1	XP_004927890	DPOGS211977
2	2	1	XP_004927891	DPOGS211844
2	2	1	XP_004927892	DPOGS211847
2	2	1	XP_004927893	DPOGS211976
2	4	0.25	XP_004927894,XP_004927896,XP_004927895	DPOGS211975
2	3	0.333	XP_004927897,XP_004927898	DPOGS211848
2	2	1	XP_004927899	DPOGS211851
2	2	1	XP_004927901	DPOGS211853
2	2	1	XP_004927902	DPOGS211857
2	4	0.25	XP_004927904,XP_004927906,XP_004927905	DPOGS211967
2	2	1	XP_004927907	DPOGS211861
2	2	1	XP_004927909	DPOGS211863
2	2	1	XP_004927911	DPOGS211865
2	3	0.333	XP_004927912,XP_004927913	DPOGS211864
2	3	0.333	XP_004927914,XP_004927915	DPOGS211958
2	2	1	XP_004927916	DPOGS211956
2	2	1	XP_004927917	DPOGS211867
2	2	1	XP_004927918	DPOGS211952
2	2	1	XP_004927919	DPOGS211951
2	2	1	XP_004927920	DPOGS211870
2	2	1	XP_004927923	DPOGS211950
2	2	1	XP_004927924	DPOGS211948
2	2	1	XP_004927925	DPOGS211947
2	2	1	XP_004927926	DPOGS211946
2	2	1	XP_004927927	DPOGS211875
2	2	1	XP_004927928	DPOGS211876
2	2	1	XP_004927929	DPOGS211877
2	2	1	XP_004927930	DPOGS211878
2	2	1	XP_004927931	DPOGS211879
2	2	1	XP_004927932	DPOGS211943
2	2	1	XP_004927933	DPOGS211880
2	2	1	XP_004927936	DPOGS211884
2	2	1	XP_004927937	DPOGS211885
2	2	1	XP_004927938	DPOGS211888
2	2	1	XP_004927939	DPOGS211892
2	4	0.25	XP_004927940,XP_004934321,XP_004927944	DPOGS211936
2	3	0.333	XP_004927942,XP_004927943	DPOGS211938
2	2	1	XP_004927946	DPOGS211935
2	2	1	XP_004927947	DPOGS205158
2	3	0.333	XP_004927948,XP_004927949	DPOGS205159
2	3	0.333	XP_004927953,XP_004927954	DPOGS205184
2	3	0.333	XP_004927955,XP_004927956	DPOGS205164
2	2	1	XP_004927960	DPOGS205180
2	2	1	XP_004927961	DPOGS205178
2	2	1	XP_004927962	DPOGS205179
2	2	1	XP_004927963	DPOGS205177
2	2	1	XP_004927964	DPOGS205173
2	2	1	XP_004927965	DPOGS202042
2	2	1	XP_004927966	DPOGS202041
2	4	0.146	XP_004927968,XP_004928105	DPOGS214443,DPOGS202039
2	2	1	XP_004927970	DPOGS202043
2	2	1	XP_004927971	DPOGS202044
2	2	1	XP_004927972	DPOGS202034
2	2	1	XP_004927973	DPOGS202658
2	4	0.25	XP_004927974,XP_004927976,XP_004927975	DPOGS202656
2	2	1	XP_004927978	DPOGS202648
2	3	0.333	XP_004927979,XP_004927980	DPOGS202670
2	2	1	XP_004927981	DPOGS202671
2	2	1	XP_004927982	DPOGS202647
2	2	1	XP_004927984	DPOGS202676
2	2	1	XP_004927985	DPOGS202644
2	2	1	XP_004927986	DPOGS202637
2	2	1	XP_004927987	DPOGS204750
2	2	1	XP_004927988	DPOGS215967
2	2	1	XP_004927991	DPOGS216017
2	2	1	XP_004927994	DPOGS215957
2	2	1	XP_004927998	DPOGS214781
2	2	1	XP_004927999	DPOGS214688
2	2	1	XP_004928000	DPOGS211903
2	2	1	XP_004928001	DPOGS211920
2	2	1	XP_004928002	DPOGS211908
2	2	1	XP_004928006	DPOGS200714
2	2	1	XP_004928011	DPOGS200717
2	2	1	XP_004928012	DPOGS200745
2	2	1	XP_004928013	DPOGS200722
2	2	1	XP_004928014	DPOGS200738
2	2	1	XP_004928015	DPOGS200725
2	2	1	XP_004928016	DPOGS200727
2	2	1	XP_004928017	DPOGS200731
2	2	1	XP_004928019	DPOGS205681
2	2	1	XP_004928020	DPOGS205614
2	2	1	XP_004928021	DPOGS205616
2	2	1	XP_004928022	DPOGS205617
2	2	1	XP_004928023	DPOGS205676
2	2	1	XP_004928024	DPOGS205663
2	2	1	XP_004928025	DPOGS205632
2	2	1	XP_004928027	DPOGS205636
2	2	1	XP_004928028	DPOGS205638
2	2	1	XP_004928029	DPOGS205507
2	2	1	XP_004928030	DPOGS214784
2	2	1	XP_004928031	DPOGS214783
2	2	1	XP_004928032	DPOGS214687
2	2	1	XP_004928033	DPOGS211901
2	2	1	XP_004928034	DPOGS212209
2	2	1	XP_004928035	DPOGS212197
2	2	1	XP_004928036	DPOGS212195
2	2	1	XP_004928038	DPOGS211928
2	2	1	XP_004928039	DPOGS211898
2	2	1	XP_004928041	DPOGS212208
2	2	1	XP_004928042	DPOGS212207
2	2	1	XP_004928043	DPOGS207466
2	2	1	XP_004928045	DPOGS207465
2	2	1	XP_004928046	DPOGS207469
2	2	1	XP_004928047	DPOGS215992
2	2	1	XP_004928048	DPOGS213275
2	2	1	XP_004928049	DPOGS213274
2	2	1	XP_004928050	DPOGS213271
2	2	1	XP_004928051	DPOGS213273
2	2	1	XP_004928053	DPOGS207479
2	2	1	XP_004928054	DPOGS207451
2	2	1	XP_004928055	DPOGS207452
2	2	1	XP_004928057	DPOGS207477
2	2	1	XP_004928058	DPOGS207476
2	2	1	XP_004928060	DPOGS207459
2	2	1	XP_004928063	DPOGS215971
2	2	1	XP_004928066	DPOGS211974
2	2	1	XP_004928067	DPOGS211850
2	2	1	XP_004928068	DPOGS211852
2	2	1	XP_004928069	DPOGS211854
2	2	1	XP_004928074	DPOGS211960
2	2	1	XP_004928075	DPOGS211954
2	2	1	XP_004928076	DPOGS211953
2	2	1	XP_004928077	DPOGS211869
2	2	1	XP_004928078	DPOGS211949
2	2	1	XP_004928079	DPOGS211873
2	2	1	XP_004928080	DPOGS211874
2	2	1	XP_004928082	DPOGS209116
2	2	1	XP_004928083	DPOGS211881
2	2	1	XP_004928085	DPOGS211883
2	2	1	XP_004928086	DPOGS211941
2	2	1	XP_004928088	DPOGS212960
2	2	1	XP_004928089	DPOGS206310
2	2	1	XP_004928091	DPOGS211939
2	2	1	XP_004928097	DPOGS205186
2	2	1	XP_004928100	DPOGS205166
2	2	1	XP_004928102	DPOGS205170
2	2	1	XP_004928103	DPOGS205176
2	2	1	XP_004928104	DPOGS205172
2	2	1	XP_004928106	DPOGS202047
2	2	1	XP_004928107	DPOGS202033
2	2	1	XP_004928108	DPOGS202048
2	2	1	XP_004928110	DPOGS202050
2	2	1	XP_004928112	DPOGS202661
2	2	1	XP_004928113	DPOGS202657
2	2	1	XP_004928114	DPOGS202663
2	2	1	XP_004928115	DPOGS202654
2	2	1	XP_004928116	DPOGS202665
2	2	1	XP_004928117	DPOGS202650
2	2	1	XP_004928119	DPOGS202669
2	2	1	XP_004928120	DPOGS202675
2	2	1	XP_004928121	DPOGS202643
2	2	1	XP_004928122	DPOGS202674
2	2	1	XP_004928124	DPOGS202640
2	2	1	XP_004928125	DPOGS202678
2	2	1	XP_004928126	DPOGS202638
2	2	1	XP_004928127	DPOGS202680
2	2	1	XP_004928129	DPOGS204773
2	2	1	XP_004928130	DPOGS204774
2	2	1	XP_004928132	DPOGS210401
2	2	1	XP_004928133	DPOGS210402
2	2	1	XP_004928134	DPOGS210018
2	4	0.25	XP_004928135,XP_004928137,XP_004928136	DPOGS210015
2	4	0.25	XP_004928138,XP_004928140,XP_004928139	DPOGS210004
2	2	1	XP_004928141	DPOGS210005
2	2	1	XP_004928142	DPOGS210012
2	2	1	XP_004928143	DPOGS210010
2	2	1	XP_004928145	DPOGS210008
2	2	1	XP_004928146	DPOGS210009
2	2	1	XP_004928147	DPOGS205463
2	2	1	XP_004928150	DPOGS205478
2	2	1	XP_004928151	DPOGS205458
2	2	1	XP_004928152	DPOGS205483
2	2	1	XP_004928154	DPOGS205486
2	2	1	XP_004928155	DPOGS205487
2	2	1	XP_004928159	DPOGS205489
2	2	1	XP_004928161	DPOGS205454
2	2	1	XP_004928162	DPOGS205453
2	2	1	XP_004928163	DPOGS205492
2	2	1	XP_004928164	DPOGS205493
2	3	0.333	XP_004928165,XP_004928166	DPOGS205451
2	2	1	XP_004928167	DPOGS202565
2	2	1	XP_004928168	DPOGS202569
2	2	1	XP_004928169	DPOGS202564
2	2	1	XP_004928170	DPOGS202570
2	2	1	XP_004928171	DPOGS202707
2	2	1	XP_004928172	DPOGS202721
2	2	1	XP_004928173	DPOGS202722
2	2	1	XP_004928174	DPOGS202706
2	2	1	XP_004928175	DPOGS202705
2	2	1	XP_004928176	DPOGS202723
2	2	1	XP_004928179	DPOGS200227
2	3	0.333	XP_004928180,XP_004928181	DPOGS200222
2	2	1	XP_004928183	DPOGS205484
2	2	1	XP_004928186	DPOGS205470
2	2	1	XP_004928187	DPOGS205472
2	3	0.333	XP_004928188,XP_004928189	DPOGS205469
2	4	0.25	XP_004928190,XP_004928192,XP_004928191	DPOGS205474
2	2	1	XP_004928195	DPOGS208528
2	3	0.333	XP_004928196,XP_004928197	DPOGS208526
2	2	1	XP_004928198	DPOGS208508
2	2	1	XP_004928199	DPOGS208509
2	2	1	XP_004928200	DPOGS208514
2	2	1	XP_004928201	DPOGS208522
2	2	1	XP_004928202	DPOGS208521
2	2	1	XP_004928204	DPOGS208520
2	3	0.333	XP_004928205,XP_004928206	DPOGS208519
2	2	1	XP_004928207	DPOGS211372
2	3	0.333	XP_004928209,XP_004928210	DPOGS211371
2	2	1	XP_004928211	DPOGS211353
2	3	0.333	XP_004928213,XP_004928214	DPOGS211338
2	2	1	XP_004928215	DPOGS211366
2	2	1	XP_004928216	DPOGS211340
2	2	1	XP_004928217	DPOGS211341
2	2	1	XP_004928219	DPOGS211342
2	2	1	XP_004928220	DPOGS211344
2	2	1	XP_004928221	DPOGS211347
2	2	1	XP_004928222	DPOGS211351
2	2	1	XP_004928223	DPOGS211363
2	2	1	XP_004928224	DPOGS211354
2	2	1	XP_004928225	DPOGS211355
2	4	0.25	XP_004928226,XP_004928228,XP_004928227	DPOGS211362
2	2	1	XP_004928229	DPOGS207881
2	2	1	XP_004928230	DPOGS207879
2	3	0.333	XP_004928231,XP_004928233	DPOGS207885
2	2	1	XP_004928236	DPOGS207876
2	2	1	XP_004928237	DPOGS207886
2	2	1	XP_004928239	DPOGS207875
2	2	1	XP_004928240	DPOGS207888
2	2	1	XP_004928241	DPOGS207890
2	3	0.333	XP_004928242,XP_004928243	DPOGS207891
2	2	1	XP_004928246	DPOGS207868
2	2	1	XP_004928248	DPOGS207866
2	3	0.333	XP_004928249,XP_004928250	DPOGS207865
2	2	1	XP_004928253	DPOGS206652
2	2	1	XP_004928255	DPOGS206649
2	2	1	XP_004928257	DPOGS206662
2	2	1	XP_004928264	DPOGS206645
2	2	1	XP_004928265	DPOGS206664
2	2	1	XP_004928266	DPOGS206644
2	2	1	XP_004928267	DPOGS206642
2	2	1	XP_004928268	DPOGS206666
2	2	1	XP_004928270	DPOGS206667
2	2	1	XP_004928271	DPOGS206668
2	2	1	XP_004928272	DPOGS206635
2	3	0.333	XP_004928273,XP_004928274	DPOGS206634
2	2	1	XP_004928275	DPOGS206630
2	2	1	XP_004928276	DPOGS206670
2	2	1	XP_004928277	DPOGS206628
2	2	1	XP_004928279	DPOGS206627
2	4	0.25	XP_004928280,XP_004928282,XP_004928281	DPOGS212618
2	2	1	XP_004928283	DPOGS212600
2	2	1	XP_004928284	DPOGS206625
2	2	1	XP_004928288	DPOGS206624
2	2	1	XP_004928289	DPOGS206672
2	2	1	XP_004928290	DPOGS206623
2	2	1	XP_004928291	DPOGS206673
2	2	1	XP_004928292	DPOGS206681
2	2	1	XP_004928293	DPOGS206680
2	2	1	XP_004928295	DPOGS206619
2	2	1	XP_004928296	DPOGS208017
2	4	0.25	XP_004928297,XP_004928299,XP_004928298	DPOGS206682
2	2	1	XP_004928300	DPOGS206613
2	2	1	XP_004928301	DPOGS206611
2	2	1	XP_004928302	DPOGS206684
2	2	1	XP_004928304	DPOGS206685
2	2	1	XP_004928305	DPOGS206607
2	4	0.25	XP_004928306,XP_004928308,XP_004928307	DPOGS206688
2	2	1	XP_004928309	DPOGS206606
2	2	1	XP_004928310	DPOGS206605
2	2	1	XP_004928311	DPOGS206689
2	2	1	XP_004928312	DPOGS206690
2	2	1	XP_004928313	DPOGS206691
2	2	1	XP_004928314	DPOGS206603
2	3	0.333	XP_004928315,XP_004928316	DPOGS206602
2	3	0.333	XP_004928317,XP_004928318	DPOGS206693
2	2	1	XP_004928320	DPOGS206695
2	2	1	XP_004928321	DPOGS206598
2	2	1	XP_004928322	DPOGS206597
2	3	0.333	XP_004928325	DPOGS206702,DPOGS206701
2	2	1	XP_004928327	DPOGS206703
2	2	1	XP_004928328	DPOGS214024
2	2	1	XP_004928330	DPOGS214035
2	3	0.333	XP_004928331,XP_004928332	DPOGS214029
2	3	0.333	XP_004928333,XP_004928334	DPOGS214034
2	2	1	XP_004928335	DPOGS214033
2	2	1	XP_004928336	DPOGS214030
2	2	1	XP_004928337	DPOGS202632
2	2	1	XP_004928338	DPOGS202629
2	2	1	XP_004928340	DPOGS202635
2	2	1	XP_004928341	DPOGS207239
2	2	1	XP_004928342	DPOGS207223
2	2	1	XP_004928344	DPOGS207226
2	2	1	XP_004928346	DPOGS207228
2	2	1	XP_004928347	DPOGS203502
2	2	1	XP_004928348	DPOGS203565
2	2	1	XP_004928349	DPOGS203499
2	3	0.333	XP_004928350,XP_004928351	DPOGS200857
2	2	1	XP_004928352	DPOGS203495
2	2	1	XP_004928353	DPOGS203574
2	2	1	XP_004928354	DPOGS203491
2	2	1	XP_004928355	DPOGS203576
2	4	0.25	XP_004928356,XP_004928358,XP_004928357	DPOGS203577
2	2	1	XP_004928359	DPOGS203578
2	2	1	XP_004928361	DPOGS203487
2	2	1	XP_004928362	DPOGS203484
2	2	1	XP_004928363	DPOGS203480
2	2	1	XP_004928364	DPOGS203580
2	3	0.333	XP_004928366,XP_004928367	DPOGS207952
2	2	1	XP_004928369	DPOGS210002
2	2	1	XP_004928371	DPOGS210014
2	2	1	XP_004928375	DPOGS205480
2	2	1	XP_004928376	DPOGS205460
2	2	1	XP_004928377	DPOGS205459
2	2	1	XP_004928378	DPOGS205490
2	2	1	XP_004928379	DPOGS205455
2	2	1	XP_004928380	DPOGS205491
2	2	1	XP_004928382	DPOGS202720
2	2	1	XP_004928383	DPOGS200228
2	2	1	XP_004928386	DPOGS208000
2	2	1	XP_004928387	DPOGS208530
2	2	1	XP_004928389	DPOGS208524
2	2	1	XP_004928390	DPOGS208516
2	2	1	XP_004928391	DPOGS208517
2	2	1	XP_004928392	DPOGS211373
2	2	1	XP_004928394	DPOGS211337
2	2	1	XP_004928395	DPOGS211365
2	2	1	XP_004928396	DPOGS211343
2	2	1	XP_004928397	DPOGS207882
2	2	1	XP_004928399	DPOGS207874
2	2	1	XP_004928400	DPOGS207889
2	3	0.333	XP_004928401,XP_004928402	DPOGS207873
2	2	1	XP_004928403	DPOGS207867
2	2	1	XP_004928404	DPOGS207893
2	2	1	XP_004928405	DPOGS207894
2	2	1	XP_004928406	DPOGS207895
2	2	1	XP_004928408	DPOGS207899
2	2	1	XP_004928412	DPOGS206646
2	2	1	XP_004928413	DPOGS206665
2	2	1	XP_004928414	DPOGS206643
2	2	1	XP_004928415	DPOGS206641
2	2	1	XP_004928416	DPOGS206638
2	2	1	XP_004928417	DPOGS206669
2	2	1	XP_004928418	DPOGS206631
2	2	1	XP_004928420	DPOGS206674
2	2	1	XP_004928424	DPOGS206621
2	2	1	XP_004928425	DPOGS206610
2	2	1	XP_004928426	DPOGS206609
2	2	1	XP_004928427	DPOGS206608
2	2	1	XP_004928428	DPOGS206604
2	2	1	XP_004928429	DPOGS206692
2	2	1	XP_004928432	DPOGS206593
2	2	1	XP_004928434	DPOGS206588
2	2	1	XP_004928435	DPOGS206704
2	2	1	XP_004928439	DPOGS214038
2	2	1	XP_004928442	DPOGS202630
2	2	1	XP_004928443	DPOGS202634
2	2	1	XP_004928444	DPOGS202627
2	2	1	XP_004928445	DPOGS202636
2	2	1	XP_004928446	DPOGS200699
2	2	1	XP_004928447	DPOGS202435
2	2	1	XP_004928449	DPOGS203564
2	2	1	XP_004928450	DPOGS203504
2	2	1	XP_004928451	DPOGS203506
2	2	1	XP_004928452	DPOGS200843
2	2	1	XP_004928454	DPOGS203481
2	2	1	XP_004928459	DPOGS203073
2	3	0.333	XP_004928460,XP_004928461	DPOGS203077
2	2	1	XP_004928465	DPOGS208663
2	2	1	XP_004928467	DPOGS208637
2	2	1	XP_004928470	DPOGS201023
2	2	1	XP_004928471	DPOGS208662
2	2	1	XP_004928475	DPOGS208658
2	2	1	XP_004928477	DPOGS208657
2	2	1	XP_004928478	DPOGS208653
2	2	1	XP_004928480	DPOGS208654
2	2	1	XP_004928481	DPOGS208645
2	2	1	XP_004928482	DPOGS208656
2	2	1	XP_004928483	DPOGS208652
2	2	1	XP_004928484	DPOGS208649
2	2	1	XP_004928485	DPOGS208650
2	2	1	XP_004928486	DPOGS208074
2	2	1	XP_004928487	DPOGS208071
2	3	0.333	XP_004928490,XP_004928491	DPOGS208068
2	2	1	XP_004928493	DPOGS208067
2	2	1	XP_004928495	DPOGS208080
2	4	0.25	XP_004928496,XP_004928498,XP_004928497	DPOGS208082
2	2	1	XP_004928499	DPOGS208065
2	2	1	XP_004928500	DPOGS208087
2	2	1	XP_004928501	DPOGS214465
2	2	1	XP_004928502	DPOGS216088
2	3	0.333	XP_004928503,XP_004928504	DPOGS216084
2	2	1	XP_004928508	DPOGS204431
2	2	1	XP_004928509	DPOGS204456
2	2	1	XP_004928510	DPOGS204429
2	2	1	XP_004928511	DPOGS204459
2	2	1	XP_004928513	DPOGS204460
2	2	1	XP_004928516	DPOGS204464
2	2	1	XP_004928518	DPOGS204423
2	2	1	XP_004928519	DPOGS204467
2	3	0.333	XP_004928520,XP_004928521	DPOGS204422
2	2	1	XP_004928523	DPOGS204469
2	4	0.25	XP_004928524,XP_004928526,XP_004928525	DPOGS204414
2	2	1	XP_004928527	DPOGS204471
2	2	1	XP_004928528	DPOGS204472
2	2	1	XP_004928529	DPOGS204475
2	2	1	XP_004928530	DPOGS204412
2	2	1	XP_004928534	DPOGS204479
2	2	1	XP_004928535	DPOGS204403
2	2	1	XP_004928539	DPOGS204481
2	2	1	XP_004928540	DPOGS204399
