gene	scaffold	begin	end	chrom	scaff_frag	fragment	begin_frag	end_frag
HMEL008373	HE670774	148323	151215	3	HE670774_1	1	0	206180
HMEL008374	HE670774	152300	164914	3	HE670774_1	1	0	206180
HMEL008375	HE670774	166866	181940	3	HE670774_1	1	0	206180
HMEL008376	HE670774	183532	198057	3	HE670774_1	1	0	206180
HMEL008377	HE670774	201019	204071	3	HE670774_1	1	0	206180
HMEL008378	HE671977	26777	30937	NA	HE671977_1	1	0	51568
HMEL008379	HE671978	25299	29380	NA	HE671978_1	1	0	251354
HMEL008380	HE671978	48041	58539	NA	HE671978_1	1	0	251354
HMEL008381	HE671978	59061	64639	NA	HE671978_1	1	0	251354
HMEL008382	HE671978	64870	68117	NA	HE671978_1	1	0	251354
HMEL008383	HE671978	68594	74431	NA	HE671978_1	1	0	251354
HMEL008384	HE671978	75103	83052	NA	HE671978_1	1	0	251354
HMEL008385	HE671978	113831	170179	NA	HE671978_1	1	0	251354
HMEL008386	HE671978	171513	177266	NA	HE671978_1	1	0	251354
HMEL008387	HE671978	177617	181332	NA	HE671978_1	1	0	251354
HMEL008388	HE671978	180700	188992	NA	HE671978_1	1	0	251354
HMEL008389	HE671978	189430	192786	NA	HE671978_1	1	0	251354
HMEL008390	HE671978	193550	194491	NA	HE671978_1	1	0	251354
HMEL008391	HE671978	196091	200868	NA	HE671978_1	1	0	251354
HMEL008392	HE671978	197709	202957	NA	HE671978_1	1	0	251354
HMEL008393	HE671978	205219	208029	NA	HE671978_1	1	0	251354
HMEL008394	HE671978	242255	242327	NA	HE671978_1	1	0	251354
HMEL008395	HE671979	72756	72826	4	HE671979_1	1	0	247874
HMEL008396	HE671979	131050	131119	4	HE671979_1	1	0	247874
HMEL008397	HE671979	149764	149835	4	HE671979_1	1	0	247874
HMEL008398	HE671979	150985	151056	4	HE671979_1	1	0	247874
HMEL008399	HE671979	182059	208942	4	HE671979_1	1	0	247874
HMEL008400	HE671979	183063	183135	4	HE671979_1	1	0	247874
HMEL008401	HE671979	227773	227846	4	HE671979_1	1	0	247874
HMEL008402	HE671957	6001	6071	6	HE671957_1	1	0	230012
HMEL008403	HE671957	16851	19660	6	HE671957_1	1	0	230012
HMEL008404	HE671957	38151	53816	6	HE671957_1	1	0	230012
HMEL008405	HE671957	62397	65343	6	HE671957_1	1	0	230012
HMEL008406	HE671957	67671	76214	6	HE671957_1	1	0	230012
HMEL008407	HE671957	78525	84952	6	HE671957_1	1	0	230012
HMEL008408	HE671957	87505	97551	6	HE671957_1	1	0	230012
HMEL008409	HE671957	92865	92935	6	HE671957_1	1	0	230012
HMEL008410	HE671957	99702	107423	6	HE671957_1	1	0	230012
HMEL008411	HE671957	109718	118414	6	HE671957_1	1	0	230012
HMEL008412	HE671957	119940	128734	6	HE671957_1	1	0	230012
HMEL008413	HE671957	129243	142437	6	HE671957_1	1	0	230012
HMEL008414	HE671957	153890	166754	6	HE671957_1	1	0	230012
HMEL008415	HE671957	187490	189288	6	HE671957_1	1	0	230012
HMEL008416	HE671957	214974	215045	6	HE671957_1	1	0	230012
HMEL008417	HE671957	228500	228570	6	HE671957_1	1	0	230012
HMEL008418	HE671958	28190	30709	12	HE671958_1	1	0	236933
HMEL008419	HE671958	31397	44576	12	HE671958_1	1	0	236933
HMEL008420	HE671958	40635	40705	12	HE671958_1	1	0	236933
HMEL008421	HE671958	45467	47017	12	HE671958_1	1	0	236933
HMEL008422	HE671958	47575	72772	12	HE671958_1	1	0	236933
HMEL008423	HE671958	73026	82863	12	HE671958_1	1	0	236933
HMEL008424	HE671958	78327	78398	12	HE671958_1	1	0	236933
HMEL008425	HE671958	78728	78799	12	HE671958_1	1	0	236933
HMEL008426	HE671958	83780	85900	12	HE671958_1	1	0	236933
HMEL008427	HE671958	97737	104568	12	HE671958_1	1	0	236933
HMEL008428	HE671958	109441	113192	12	HE671958_1	1	0	236933
HMEL008429	HE671958	117677	123532	12	HE671958_1	1	0	236933
HMEL008430	HE671958	122621	124622	12	HE671958_1	1	0	236933
HMEL008431	HE671958	123841	124622	12	HE671958_1	1	0	236933
HMEL008432	HE671958	125158	134302	12	HE671958_1	1	0	236933
HMEL008433	HE671958	132379	132451	12	HE671958_1	1	0	236933
HMEL008434	HE671958	135633	155967	12	HE671958_1	1	0	236933
HMEL008435	HE671958	160650	160722	12	HE671958_1	1	0	236933
HMEL008436	HE671958	227710	227780	12	HE671958_1	1	0	236933
HMEL008437	HE670777	5274	9076	9	HE670777_1	1	0	45155
HMEL008438	HE670777	11585	41126	9	HE670777_1	1	0	45155
HMEL008447	HE670780	28440	28510	NA	HE670780_1	1	0	59002
HMEL008448	HE670781	16506	34990	13	HE670781_1	1	0	89091
HMEL008449	HE670781	30141	30210	13	HE670781_1	1	0	89091
HMEL008450	HE670781	37974	54389	13	HE670781_1	1	0	89091
HMEL008451	HE670781	60123	67057	13	HE670781_1	1	0	89091
HMEL008452	HE670781	69630	81803	13	HE670781_1	1	0	89091
HMEL008453	HE670781	78656	78726	13	HE670781_1	1	0	89091
HMEL008454	HE670781	81856	85725	13	HE670781_1	1	0	89091
HMEL008455	HE670782	87612	98409	Z	HE670782_1	1	0	561795
HMEL008456	HE670782	103175	105506	Z	HE670782_1	1	0	561795
HMEL008457	HE670782	106088	110811	Z	HE670782_1	1	0	561795
HMEL008458	HE670782	109619	145133	Z	HE670782_1	1	0	561795
HMEL008459	HE670782	150751	169173	Z	HE670782_1	1	0	561795
HMEL008460	HE670782	161619	161689	Z	HE670782_1	1	0	561795
HMEL008461	HE670782	171608	174118	Z	HE670782_1	1	0	561795
HMEL008462	HE670782	175043	178291	Z	HE670782_1	1	0	561795
HMEL008463	HE670782	192524	203796	Z	HE670782_1	1	0	561795
HMEL008464	HE670782	212711	247751	Z	HE670782_1	1	0	561795
HMEL008465	HE670782	248334	266920	Z	HE670782_1	1	0	561795
HMEL008466	HE670782	270076	270456	Z	HE670782_1	1	0	561795
HMEL008467	HE670782	272265	286549	Z	HE670782_1	1	0	561795
HMEL008468	HE670782	290615	306268	Z	HE670782_1	1	0	561795
HMEL008469	HE670782	304169	313114	Z	HE670782_1	1	0	561795
HMEL008470	HE670782	348745	364960	Z	HE670782_1	1	0	561795
HMEL008471	HE670782	424089	484804	Z	HE670782_1	1	0	561795
HMEL008472	HE670783	109761	116438	9	HE670783_1	1	0	387165
HMEL008473	HE670783	132954	133027	9	HE670783_1	1	0	387165
HMEL008474	HE670783	258015	310251	9	HE670783_1	1	0	387165
HMEL008475	HE670783	319598	319669	9	HE670783_1	1	0	387165
HMEL008476	HE670783	321648	321719	9	HE670783_1	1	0	387165
HMEL008477	HE670783	324523	326948	9	HE670783_1	1	0	387165
HMEL008478	HE670783	348088	356527	9	HE670783_1	1	0	387165
HMEL026010	HE670783	364035	366070	9	HE670783_1	1	0	387165
HMEL026012	HE670783	367633	369660	9	HE670783_1	1	0	387165
HMEL026009	HE670783	371335	373241	9	HE670783_1	1	0	387165
HMEL008480	HE670785	16213	40834	13	HE670785_1	1	0	63595
HMEL008481	HE670785	37692	37762	13	HE670785_1	1	0	63595
HMEL008482	HE670785	48172	48242	13	HE670785_1	1	0	63595
HMEL008483	HE670786	5673	6726	NA	HE670786_1	1	0	6746
HMEL008506	HE670788	1563	4569	NA	HE670788_1	1	0	10626
HMEL008507	HE670789	5034	9094	Z	HE670789_1	1	0	31269
HMEL008508	HE670789	13093	17770	Z	HE670789_1	1	0	31269
HMEL008509	HE670789	20965	25364	Z	HE670789_1	1	0	31269
HMEL008510	HE671705	2659	2729	NA	HE671705_1	1	0	6949
HMEL008511	HE670790	1861	44585	NA	HE670790_1	1	0	45390
HMEL008512	HE670790	25976	31588	NA	HE670790_1	1	0	45390
HMEL008513	HE670790	36461	37583	NA	HE670790_1	1	0	45390
HMEL008524	HE670792	11366	13222	10	HE670792_1	1	0	334655
HMEL008525	HE670792	51149	55241	10	HE670792_1	1	0	334655
HMEL008526	HE670792	72924	83139	10	HE670792_1	1	0	334655
HMEL008527	HE670792	77279	77349	10	HE670792_1	1	0	334655
HMEL008528	HE670792	133713	133783	10	HE670792_1	1	0	334655
HMEL008529	HE670792	152437	163481	10	HE670792_1	1	0	334655
HMEL008530	HE670792	164643	167454	10	HE670792_1	1	0	334655
HMEL008531	HE670792	168159	169763	10	HE670792_1	1	0	334655
HMEL008532	HE670792	170404	174079	10	HE670792_1	1	0	334655
HMEL008533	HE670792	175084	178921	10	HE670792_1	1	0	334655
HMEL008534	HE670792	179038	183633	10	HE670792_1	1	0	334655
HMEL008535	HE670792	182710	185887	10	HE670792_1	1	0	334655
HMEL008536	HE670792	208314	225571	10	HE670792_1	1	0	334655
HMEL008537	HE670792	229581	231979	10	HE670792_1	1	0	334655
HMEL008538	HE670792	232263	242170	10	HE670792_1	1	0	334655
HMEL008539	HE670792	244697	252618	10	HE670792_1	1	0	334655
HMEL008540	HE670792	260407	263352	10	HE670792_1	1	0	334655
HMEL008541	HE670792	263923	265373	10	HE670792_1	1	0	334655
HMEL008542	HE670792	268940	317980	10	HE670792_1	1	0	334655
HMEL008543	HE670792	286921	301291	10	HE670792_1	1	0	334655
HMEL008544	HE670792	321009	329808	10	HE670792_1	1	0	334655
HMEL008545	HE670792	325759	325832	10	HE670792_1	1	0	334655
HMEL008550	HE670794	2384	2454	13	HE670794_1	1	0	54759
HMEL008551	HE670794	8943	9013	13	HE670794_1	1	0	54759
HMEL008552	HE670794	18859	53448	13	HE670794_1	1	0	54759
HMEL008553	HE670794	35310	35380	13	HE670794_1	1	0	54759
HMEL008554	HE670796	3733	43438	7	HE670796_1	1	0	145546
HMEL008555	HE670796	45873	45954	7	HE670796_1	1	0	145546
HMEL008556	HE670796	48992	50336	7	HE670796_1	1	0	145546
HMEL008557	HE670796	51326	55466	7	HE670796_1	1	0	145546
HMEL008558	HE670796	62021	66715	7	HE670796_1	1	0	145546
HMEL008559	HE670796	92836	99013	7	HE670796_1	1	0	145546
HMEL008560	HE670796	93563	94253	7	HE670796_1	1	0	145546
HMEL008561	HE670796	97087	97168	7	HE670796_1	1	0	145546
HMEL008562	HE670796	99321	106889	7	HE670796_1	1	0	145546
HMEL008563	HE670796	107837	126522	7	HE670796_1	1	0	145546
HMEL008564	HE670796	137826	144344	7	HE670796_1	1	0	145546
HMEL008565	HE670797	2795	84632	19	HE670797_1	1	0	169827
HMEL008566	HE670797	78460	78530	19	HE670797_1	1	0	169827
HMEL008567	HE670797	89452	93920	19	HE670797_1	1	0	169827
HMEL008568	HE670797	92769	97466	19	HE670797_1	1	0	169827
HMEL008569	HE670797	96966	101120	19	HE670797_1	1	0	169827
HMEL008570	HE670797	100040	103016	19	HE670797_1	1	0	169827
HMEL008571	HE670797	104812	110805	19	HE670797_1	1	0	169827
HMEL008572	HE670797	113155	117101	19	HE670797_1	1	0	169827
HMEL008573	HE670797	161297	161367	19	HE670797_1	1	0	169827
HMEL008574	HE670798	7849	11022	NA	HE670798_1	1	0	13228
HMEL008575	HE670800	1851	7318	13	HE670800_1	1	0	16021
HMEL008576	HE670801	23319	23389	12	HE670801_1	1	0	208375
HMEL008577	HE670801	47693	47763	12	HE670801_1	1	0	208375
HMEL008578	HE670801	55877	59080	12	HE670801_1	1	0	208375
HMEL008579	HE670801	72381	72452	12	HE670801_1	1	0	208375
HMEL008580	HE670801	98272	98342	12	HE670801_1	1	0	208375
HMEL008581	HE670801	129676	129746	12	HE670801_1	1	0	208375
HMEL008582	HE670801	171014	173984	12	HE670801_1	1	0	208375
HMEL008583	HE670801	176401	185935	12	HE670801_1	1	0	208375
HMEL008584	HE670801	189654	190223	12	HE670801_1	1	0	208375
HMEL008585	HE670801	190973	195148	12	HE670801_1	1	0	208375
HMEL008586	HE670801	196100	197042	12	HE670801_1	1	0	208375
HMEL008587	HE670803	25262	25349	1	HE670803_1	1	0	54321
HMEL008588	HE670803	29804	33958	1	HE670803_1	1	0	54321
HMEL008589	HE670804	25669	39900	8	HE670804_1	1	0	129208
HMEL008590	HE670804	40766	62723	8	HE670804_1	1	0	129208
HMEL008591	HE670804	61637	68502	8	HE670804_1	1	0	129208
HMEL008592	HE670804	78401	81350	8	HE670804_1	1	0	129208
HMEL008593	HE670804	81586	104295	8	HE670804_1	1	0	129208
HMEL008594	HE670804	109752	117747	8	HE670804_1	1	0	129208
HMEL008595	HE670805	1	18845	NA	HE670805_1	1	0	18932
HMEL008596	HE670806	4168	7994	19	HE670806_1	1	0	32888
HMEL008597	HE670807	23	7453	NA	HE670807_1	1	0	10378
HMEL008598	HE671892	5711	5779	2	HE671892_1	1	0	88812
HMEL008599	HE671892	9206	18676	2	HE671892_1	1	0	88812
HMEL008600	HE671892	24395	26727	2	HE671892_1	1	0	88812
HMEL008601	HE671892	25724	42862	2	HE671892_1	1	0	88812
HMEL008602	HE671892	28065	28135	2	HE671892_1	1	0	88812
HMEL008603	HE671892	42926	63784	2	HE671892_1	1	0	88812
HMEL008604	HE671892	47705	47775	2	HE671892_1	1	0	88812
HMEL008605	HE671892	66909	66979	2	HE671892_1	1	0	88812
HMEL008606	HE671892	70716	74775	2	HE671892_1	1	0	88812
HMEL008607	HE671892	76716	78990	2	HE671892_1	1	0	88812
HMEL008609	HE671894	1118	1188	19	HE671894_1	1	0	183334
HMEL022589	HE671894	4145	9576	19	HE671894_1	1	0	183334
HMEL008610	HE671894	19111	19181	19	HE671894_1	1	0	183334
HMEL008611	HE671894	23420	26622	19	HE671894_1	1	0	183334
HMEL008612	HE671894	39461	42186	19	HE671894_1	1	0	183334
HMEL008613	HE671894	54535	95273	19	HE671894_1	1	0	183334
HMEL008614	HE671894	63609	63679	19	HE671894_1	1	0	183334
HMEL008615	HE671894	103888	109284	19	HE671894_1	1	0	183334
HMEL008616	HE671894	109158	111899	19	HE671894_1	1	0	183334
HMEL008617	HE671894	116088	120212	19	HE671894_1	1	0	183334
HMEL008618	HE671894	122273	123938	19	HE671894_1	1	0	183334
HMEL008619	HE671894	125481	130984	19	HE671894_1	1	0	183334
HMEL008620	HE671894	129779	129849	19	HE671894_1	1	0	183334
HMEL008621	HE671894	131466	134385	19	HE671894_1	1	0	183334
HMEL008622	HE671894	137425	151159	19	HE671894_1	1	0	183334
HMEL008623	HE671894	149480	152627	19	HE671894_1	1	0	183334
HMEL008624	HE671894	152890	154372	19	HE671894_1	1	0	183334
HMEL008625	HE671894	157701	167736	19	HE671894_1	1	0	183334
HMEL008626	HE671894	173547	181361	19	HE671894_1	1	0	183334
HMEL008635	HE670810	5650	38408	NA	HE670810_1	1	0	93337
HMEL008636	HE670810	35973	40310	NA	HE670810_1	1	0	93337
HMEL008637	HE670810	40346	45244	NA	HE670810_1	1	0	93337
HMEL008638	HE670810	47285	60111	NA	HE670810_1	1	0	93337
HMEL008639	HE670810	61498	64257	NA	HE670810_1	1	0	93337
HMEL008640	HE670810	64655	89553	NA	HE670810_1	1	0	93337
HMEL008641	HE670810	89879	90550	NA	HE670810_1	1	0	93337
HMEL008642	HE670812	3244	7542	13	HE670812_1	1	0	47494
HMEL008643	HE670812	22334	22415	13	HE670812_1	1	0	47494
HMEL008646	HE670814	35506	52166	6	HE670814_1	1	0	111773
HMEL008647	HE670814	64880	97496	6	HE670814_1	1	0	111773
HMEL008648	HE670814	75501	78749	6	HE670814_1	1	0	111773
HMEL008649	HE670814	101575	101645	6	HE670814_1	1	0	111773
HMEL008650	HE670815	609	36474	11	HE670815_1	1	0	363014
HMEL008651	HE670815	2181	7568	11	HE670815_1	1	0	363014
HMEL008652	HE670815	38173	43228	11	HE670815_1	1	0	363014
HMEL008653	HE670815	43579	55656	11	HE670815_1	1	0	363014
HMEL008654	HE670815	56550	76680	11	HE670815_1	1	0	363014
HMEL008655	HE670815	78658	79830	11	HE670815_1	1	0	363014
HMEL008656	HE670815	80454	92651	11	HE670815_1	1	0	363014
HMEL008657	HE670815	93794	95195	11	HE670815_1	1	0	363014
HMEL008658	HE670815	95148	101972	11	HE670815_1	1	0	363014
HMEL008659	HE670815	106202	107753	11	HE670815_1	1	0	363014
HMEL008660	HE670815	110716	112419	11	HE670815_1	1	0	363014
HMEL008661	HE670815	118342	153662	11	HE670815_1	1	0	363014
HMEL008662	HE670815	123280	123354	11	HE670815_1	1	0	363014
HMEL008663	HE670815	160727	161977	11	HE670815_1	1	0	363014
HMEL008664	HE670815	162358	165047	11	HE670815_1	1	0	363014
HMEL008665	HE670815	176938	178884	11	HE670815_1	1	0	363014
HMEL008666	HE670815	179058	182292	11	HE670815_1	1	0	363014
HMEL008667	HE670815	182903	194507	11	HE670815_1	1	0	363014
HMEL008668	HE670815	191786	191856	11	HE670815_1	1	0	363014
HMEL008669	HE670815	193567	193638	11	HE670815_1	1	0	363014
HMEL008670	HE670815	196930	209327	11	HE670815_1	1	0	363014
HMEL008671	HE670815	209557	221117	11	HE670815_1	1	0	363014
HMEL008672	HE670815	217055	217125	11	HE670815_1	1	0	363014
HMEL008673	HE670815	222379	273489	11	HE670815_1	1	0	363014
HMEL008674	HE670815	231623	231693	11	HE670815_1	1	0	363014
HMEL008675	HE670815	320590	320660	11	HE670815_1	1	0	363014
HMEL008676	HE670815	323336	324812	11	HE670815_1	1	0	363014
HMEL008677	HE670815	326357	359322	11	HE670815_1	1	0	363014
HMEL008678	HE670815	356966	357037	11	HE670815_1	1	0	363014
HMEL008679	HE670818	53632	57799	17	HE670818_1	1	0	68550
HMEL008680	HE670818	59611	68424	17	HE670818_1	1	0	68550
HMEL008681	HE670818	67928	68025	17	HE670818_1	1	0	68550
HMEL008682	HE670819	1660	4804	19	HE670819_1	1	0	107025
HMEL008683	HE670819	7204	16974	19	HE670819_1	1	0	107025
HMEL008684	HE670819	25781	25852	19	HE670819_1	1	0	107025
HMEL008685	HE670819	34321	72594	19	HE670819_1	1	0	107025
HMEL008686	HE670819	72836	77534	19	HE670819_1	1	0	107025
HMEL008687	HE670819	78512	78582	19	HE670819_1	1	0	107025
HMEL008688	HE670819	82515	103427	19	HE670819_1	1	0	107025
HMEL008689	HE670819	84925	85329	19	HE670819_1	1	0	107025
HMEL008695	HE670821	10422	10492	NA	HE670821_1	1	0	10674
HMEL008696	HE670822	1355	4101	NA	HE670822_1	1	0	8312
HMEL008697	HE670822	4375	7857	NA	HE670822_1	1	0	8312
HMEL008698	HE670823	6048	7862	NA	HE670823_1	1	0	22722
HMEL008699	HE670823	16078	21342	NA	HE670823_1	1	0	22722
HMEL008701	HE670825	21074	28681	15	HE670825_1	1	0	88278
HMEL008702	HE670825	25351	31891	15	HE670825_1	1	0	88278
HMEL008703	HE670825	32413	34415	15	HE670825_1	1	0	88278
HMEL008704	HE670825	35025	45303	15	HE670825_1	1	0	88278
HMEL008705	HE670825	54170	59905	15	HE670825_1	1	0	88278
HMEL008706	HE670825	60740	65166	15	HE670825_1	1	0	88278
HMEL008707	HE670825	65303	73264	15	HE670825_1	1	0	88278
HMEL008708	HE670825	65702	67201	15	HE670825_1	1	0	88278
HMEL008709	HE670825	73706	81527	15	HE670825_1	1	0	88278
HMEL008710	HE670826	117	2046	7	HE670826_1	1	0	53459
HMEL008711	HE670826	2863	5156	7	HE670826_1	1	0	53459
HMEL008712	HE670826	5022	12483	7	HE670826_1	1	0	53459
HMEL008713	HE670826	14104	15264	7	HE670826_1	1	0	53459
HMEL008714	HE670826	34917	43005	7	HE670826_1	1	0	53459
HMEL008715	HE670827	3730	3800	Z	HE670827_1	1	0	133841
HMEL008716	HE670827	19951	20025	Z	HE670827_1	1	0	133841
HMEL008717	HE670827	46908	83077	Z	HE670827_1	1	0	133841
HMEL008718	HE670827	84584	84657	Z	HE670827_1	1	0	133841
HMEL008719	HE670827	86317	92547	Z	HE670827_1	1	0	133841
HMEL008720	HE670827	95649	97592	Z	HE670827_1	1	0	133841
HMEL008721	HE670827	133160	133230	Z	HE670827_1	1	0	133841
HMEL008722	HE670828	4075	58847	12	HE670828_1	1	0	257958
HMEL008723	HE670828	22616	24255	12	HE670828_1	1	0	257958
HMEL008724	HE670828	27218	28356	12	HE670828_1	1	0	257958
HMEL008725	HE670828	29890	31412	12	HE670828_1	1	0	257958
HMEL008726	HE670828	68853	99134	12	HE670828_1	1	0	257958
HMEL008727	HE670828	100536	115261	12	HE670828_1	1	0	257958
HMEL008728	HE670828	118739	123933	12	HE670828_1	1	0	257958
HMEL008729	HE670828	125173	126364	12	HE670828_1	1	0	257958
HMEL008730	HE670828	128299	131574	12	HE670828_1	1	0	257958
HMEL008731	HE670828	131821	135054	12	HE670828_1	1	0	257958
HMEL008732	HE670828	135273	137404	12	HE670828_1	1	0	257958
HMEL008733	HE670828	140918	149565	12	HE670828_1	1	0	257958
HMEL008734	HE670828	153122	156783	12	HE670828_1	1	0	257958
HMEL008735	HE670828	157044	169479	12	HE670828_1	1	0	257958
HMEL008736	HE670828	169376	183773	12	HE670828_1	1	0	257958
HMEL008737	HE670828	184387	199068	12	HE670828_1	1	0	257958
HMEL008738	HE670828	199538	211619	12	HE670828_1	1	0	257958
HMEL008739	HE670828	208989	210449	12	HE670828_1	1	0	257958
HMEL008740	HE670828	213987	214663	12	HE670828_1	1	0	257958
HMEL008741	HE670828	214939	216779	12	HE670828_1	1	0	257958
HMEL008742	HE670828	228462	228532	12	HE670828_1	1	0	257958
HMEL008743	HE670828	241954	256570	12	HE670828_1	1	0	257958
HMEL008744	HE670829	1263	4268	19	HE670829_1	1	0	286731
HMEL008745	HE670829	14499	21228	19	HE670829_1	1	0	286731
HMEL008746	HE670829	22766	25347	19	HE670829_1	1	0	286731
HMEL008747	HE670829	25642	26621	19	HE670829_1	1	0	286731
HMEL008748	HE670829	29719	41951	19	HE670829_1	1	0	286731
HMEL008749	HE670829	43292	45778	19	HE670829_1	1	0	286731
HMEL008750	HE670829	73266	73338	19	HE670829_1	1	0	286731
HMEL008751	HE670829	78692	92241	19	HE670829_1	1	0	286731
HMEL008752	HE670829	94071	97023	19	HE670829_1	1	0	286731
HMEL008753	HE670829	107164	119080	19	HE670829_1	1	0	286731
HMEL008754	HE670829	119570	129533	19	HE670829_1	1	0	286731
HMEL008755	HE670829	127365	127436	19	HE670829_1	1	0	286731
HMEL008756	HE670829	129182	132090	19	HE670829_1	1	0	286731
HMEL008757	HE670829	134633	136260	19	HE670829_1	1	0	286731
HMEL008758	HE670829	136462	146332	19	HE670829_1	1	0	286731
HMEL008759	HE670829	147617	152779	19	HE670829_1	1	0	286731
HMEL008760	HE670829	156775	169616	19	HE670829_1	1	0	286731
HMEL008761	HE670829	174338	175477	19	HE670829_1	1	0	286731
HMEL008762	HE670829	176598	205814	19	HE670829_1	1	0	286731
HMEL008763	HE670829	206939	211668	19	HE670829_1	1	0	286731
HMEL008764	HE670829	211502	214466	19	HE670829_1	1	0	286731
HMEL008765	HE670829	222409	250241	19	HE670829_1	1	0	286731
HMEL008766	HE670829	252940	259889	19	HE670829_1	1	0	286731
HMEL008767	HE670829	266409	266479	19	HE670829_1	1	0	286731
HMEL008768	HE670829	269104	275154	19	HE670829_1	1	0	286731
HMEL008769	HE670829	272831	272902	19	HE670829_1	1	0	286731
HMEL008770	HE670829	276044	282180	19	HE670829_1	1	0	286731
HMEL008771	HE670829	284675	284746	19	HE670829_1	1	0	286731
HMEL008772	HE670829	285361	286728	19	HE670829_1	1	0	286731
HMEL008773	HE670830	1	1645	Z	HE670830_1	1	0	211719
HMEL008774	HE670830	2216	15561	Z	HE670830_1	1	0	211719
HMEL008775	HE670830	48972	64123	Z	HE670830_1	1	0	211719
HMEL008776	HE670830	64470	71537	Z	HE670830_1	1	0	211719
HMEL008777	HE670830	72296	79328	Z	HE670830_1	1	0	211719
HMEL008778	HE670830	80516	102828	Z	HE670830_1	1	0	211719
HMEL008779	HE670830	100629	101072	Z	HE670830_1	1	0	211719
HMEL008780	HE670830	103793	106018	Z	HE670830_1	1	0	211719
HMEL008781	HE670830	131678	140567	Z	HE670830_1	1	0	211719
HMEL008782	HE670830	141392	142913	Z	HE670830_1	1	0	211719
HMEL008783	HE670830	147328	160868	Z	HE670830_1	1	0	211719
HMEL008784	HE670830	164212	180796	Z	HE670830_1	1	0	211719
HMEL008785	HE670830	185485	200307	Z	HE670830_1	1	0	211719
HMEL008786	HE670830	205853	211143	Z	HE670830_1	1	0	211719
HMEL008787	HE670831	72425	72495	Z	HE670831_1	1	0	228405
HMEL008788	HE670831	90011	90397	Z	HE670831_1	1	0	228405
HMEL008789	HE670831	94161	101076	Z	HE670831_1	1	0	228405
HMEL008790	HE670831	103867	119923	Z	HE670831_1	1	0	228405
HMEL008791	HE670831	126116	130387	Z	HE670831_1	1	0	228405
HMEL008792	HE670831	142455	142526	Z	HE670831_1	1	0	228405
HMEL008793	HE670831	163346	163416	Z	HE670831_1	1	0	228405
HMEL008794	HE670831	190818	192862	Z	HE670831_1	1	0	228405
HMEL008795	HE670831	196836	206318	Z	HE670831_1	1	0	228405
HMEL008796	HE670831	206967	209399	Z	HE670831_1	1	0	228405
HMEL008797	HE670831	210812	212799	Z	HE670831_1	1	0	228405
HMEL008798	HE670831	212622	214151	Z	HE670831_1	1	0	228405
HMEL008799	HE670833	11381	11451	Z	HE670833_1	1	0	368292
HMEL008800	HE670833	38923	38993	Z	HE670833_1	1	0	368292
HMEL008801	HE670833	53385	53455	Z	HE670833_1	1	0	368292
HMEL008802	HE670833	54488	69244	Z	HE670833_1	1	0	368292
HMEL008803	HE670833	69902	69972	Z	HE670833_1	1	0	368292
HMEL008804	HE670833	73179	74447	Z	HE670833_1	1	0	368292
HMEL008805	HE670833	74521	91560	Z	HE670833_1	1	0	368292
HMEL008806	HE670833	89077	89160	Z	HE670833_1	1	0	368292
HMEL008807	HE670833	110839	142826	Z	HE670833_1	1	0	368292
HMEL008808	HE670833	144497	147036	Z	HE670833_1	1	0	368292
HMEL008809	HE670833	150233	150958	Z	HE670833_1	1	0	368292
HMEL008810	HE670833	151188	153282	Z	HE670833_1	1	0	368292
HMEL008811	HE670833	154616	156410	Z	HE670833_1	1	0	368292
HMEL008812	HE670833	157588	160652	Z	HE670833_1	1	0	368292
HMEL008813	HE670833	175950	176940	Z	HE670833_1	1	0	368292
HMEL008814	HE670833	177449	192063	Z	HE670833_1	1	0	368292
